evento_id,entidade_id,split,n_eventos_anteriores,churn_rotulo,churn_baseline,next_category_rotulo,next_category_baseline,next_value_rotulo,next_value_baseline,ltv_rotulo,ltv_baseline
6278,351.516.968-74,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,9.0,0,4.0,2.0
19698,351.516.968-74,train,1,0.0,148.0,Fertilizantes,Sementes,3.0,8.0,3.0,4.0
22885,351.516.968-74,train,2,1.0,92.0,Máquinas,Sementes,4.0,8.0,2.0,4.0
44667,351.516.968-74,train,3,0.0,143.66666666666666,Defensivos,Fertilizantes,8.0,8.0,8.0,4.0
49703,351.516.968-74,train,4,0.0,121.75,Sementes,Fertilizantes,0.0,8.0,8.0,4.0
50611,351.516.968-74,train,5,0.0,99.4,Máquinas,Fertilizantes,8.0,8.0,8.0,8.0
55140,351.516.968-74,train,6,0.0,91.33333333333333,Máquinas,Fertilizantes,1.0,8.0,7.0,8.0
58715,351.516.968-74,train,7,0.0,84.28571428571429,Defensivos,Fertilizantes,9.0,8.0,7.0,8.0
59857,351.516.968-74,train,8,0.0,75.5,Sementes,Máquinas,8.0,8.0,6.0,8.0
64131,351.516.968-74,train,9,0.0,72.55555555555556,Fertilizantes,Máquinas,0.0,8.0,5.0,8.0
65551,351.516.968-74,train,10,0.0,67.0,Sementes,Máquinas,8.0,8.0,5.0,8.0
67633,351.516.968-74,train,11,0.0,63.0,Defensivos,Máquinas,2.0,8.0,5.0,8.0
70190,351.516.968-74,train,12,0.0,60.25,Defensivos,Sementes,5.0,8.0,4.0,8.0
70764,351.516.968-74,train,13,0.0,56.07692307692308,Defensivos,Sementes,7.0,8.0,3.0,8.0
73870,351.516.968-74,train,14,1.0,54.57142857142857,Defensivos,Sementes,3.0,8.0,2.0,8.0
88011,351.516.968-74,test,15,,61.53333333333333,,Defensivos,,8.0,,8.0
61883,351.760.257-44,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
17800,351.818.123-84,train,0,1.0,101.99133428646456,Máquinas,Defensivos,4.0,0,2.0,2.0
47082,351.818.123-84,train,1,1.0,331.0,Máquinas,Máquinas,3.0,5.0,6.0,2.0
61546,351.818.123-84,train,2,0.0,248.0,Máquinas,Máquinas,1.0,5.0,4.0,2.0
61795,351.818.123-84,train,3,1.0,166.33333333333334,Máquinas,Máquinas,3.0,5.0,2.0,2.0
86526,351.818.123-84,test,4,1.0,195.0,,Máquinas,,5.0,,2.0
13790,351.839.091-05,train,0,0.0,101.99133428646456,Máquinas,Defensivos,3.0,0,6.0,2.0
17991,351.839.091-05,train,1,0.0,48.0,Máquinas,Máquinas,0.0,4.0,3.0,6.0
20946,351.839.091-05,train,2,1.0,40.5,Sementes,Máquinas,8.0,4.0,4.0,6.0
34838,351.839.091-05,train,3,1.0,79.33333333333333,Máquinas,Máquinas,7.0,4.0,2.0,6.0
64299,351.839.091-05,train,4,1.0,143.5,Máquinas,Máquinas,4.0,4.0,2.0,6.0
87638,351.839.091-05,test,5,1.0,167.6,,Máquinas,,4.0,,2.0
11873,351.939.624-67,train,0,0.0,101.99133428646456,Sementes,Defensivos,6.0,0,5.0,2.0
15566,351.939.624-67,train,1,0.0,41.0,Sementes,Defensivos,2.0,2.0,5.0,5.0
15777,351.939.624-67,train,2,0.0,21.5,Máquinas,Defensivos,1.0,2.0,5.0,5.0
20964,351.939.624-67,train,3,0.0,34.0,Sementes,Sementes,1.0,2.0,5.0,5.0
27927,351.939.624-67,train,4,0.0,45.5,Sementes,Sementes,8.0,2.0,4.0,5.0
30224,351.939.624-67,train,5,0.0,41.4,Sementes,Sementes,7.0,2.0,3.0,5.0
36023,351.939.624-67,train,6,1.0,45.333333333333336,Máquinas,Sementes,3.0,2.0,2.0,5.0
52189,351.939.624-67,train,7,1.0,65.0,Sementes,Sementes,5.0,2.0,3.0,5.0
62816,351.939.624-67,train,8,0.0,72.25,Sementes,Sementes,8.0,2.0,5.0,5.0
69226,351.939.624-67,train,9,0.0,72.44444444444444,Fertilizantes,Sementes,8.0,2.0,5.0,5.0
69517,351.939.624-67,train,10,0.0,65.5,Sementes,Sementes,6.0,2.0,3.0,5.0
79985,351.939.624-67,val,11,1.0,70.18181818181819,Sementes,Sementes,0.0,8.0,2.0,5.0
93341,351.939.624-67,test,12,,76.75,,Sementes,,8.0,,5.0
146,351.972.936-91,train,0,0.0,101.99133428646456,Sementes,Defensivos,6.0,0,3.0,2.0
1488,351.972.936-91,train,1,1.0,9.0,Sementes,Defensivos,5.0,5.0,2.0,3.0
37100,351.972.936-91,train,2,0.0,199.5,Sementes,Defensivos,3.0,5.0,2.0,3.0
37165,351.972.936-91,train,3,1.0,133.33333333333334,Defensivos,Sementes,7.0,5.0,2.0,2.0
96086,351.972.936-91,test,4,,266.0,,Sementes,,5.0,,2.0
44336,352.213.896-14,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
13105,352.265.782-96,train,0,1.0,101.99133428646456,Defensivos,Defensivos,1.0,0,2.0,2.0
72566,352.265.782-96,train,1,1.0,675.0,Defensivos,Defensivos,9.0,8.0,5.0,2.0
87601,352.265.782-96,test,2,1.0,422.5,,Defensivos,,8.0,,2.0
6211,352.274.788-72,train,0,1.0,101.99133428646456,Sementes,Defensivos,5.0,0,3.0,2.0
19413,352.274.788-72,train,1,1.0,146.0,Defensivos,Defensivos,7.0,0.0,2.0,3.0
40905,352.274.788-72,train,2,0.0,194.5,Defensivos,Defensivos,0.0,0.0,4.0,3.0
46478,352.274.788-72,train,3,0.0,150.33333333333334,Defensivos,Defensivos,7.0,0.0,3.0,3.0
48358,352.274.788-72,train,4,1.0,118.25,Defensivos,Defensivos,5.0,0.0,2.0,3.0
64308,352.274.788-72,train,5,0.0,131.2,Defensivos,Defensivos,6.0,0.0,3.0,3.0
68182,352.274.788-72,train,6,1.0,116.83333333333333,,Defensivos,,0.0,2.0,3.0
7084,352.293.802-09,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
8318,352.312.855-28,train,0,1.0,101.99133428646456,Sementes,Defensivos,5.0,0,2.0,2.0
25071,352.312.855-28,train,1,1.0,189.0,Sementes,Sementes,2.0,0.0,2.0,2.0
51283,352.312.855-28,train,2,1.0,242.0,Sementes,Sementes,7.0,0.0,3.0,2.0
66122,352.312.855-28,train,3,1.0,218.33333333333334,,Sementes,,0.0,2.0,2.0
21204,352.323.111-66,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
51282,352.382.150-96,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
391,352.469.733-01,train,0,1.0,101.99133428646456,Máquinas,Defensivos,1.0,0,4.0,2.0
16909,352.469.733-01,train,1,0.0,170.0,Defensivos,Sementes,8.0,2.0,9.0,4.0
18172,352.469.733-01,train,2,0.0,92.5,Defensivos,Sementes,9.0,2.0,9.0,4.0
20036,352.469.733-01,train,3,0.0,68.66666666666667,Fertilizantes,Sementes,3.0,2.0,8.0,9.0
20141,352.469.733-01,train,4,0.0,51.75,Máquinas,Defensivos,8.0,2.0,8.0,9.0
21635,352.469.733-01,train,5,0.0,44.8,Defensivos,Defensivos,8.0,2.0,7.0,9.0
22967,352.469.733-01,train,6,0.0,39.833333333333336,Máquinas,Defensivos,3.0,8.0,7.0,9.0
23658,352.469.733-01,train,7,0.0,35.285714285714285,Defensivos,Defensivos,2.0,8.0,6.0,9.0
25500,352.469.733-01,train,8,0.0,33.625,Defensivos,Defensivos,9.0,8.0,5.0,9.0
33896,352.469.733-01,train,9,0.0,40.22222222222222,Sementes,Defensivos,8.0,8.0,4.0,9.0
37252,352.469.733-01,train,10,0.0,40.0,Defensivos,Defensivos,4.0,8.0,9.0,9.0
44900,352.469.733-01,train,11,0.0,44.27272727272727,Defensivos,Defensivos,0.0,8.0,9.0,9.0
45564,352.469.733-01,train,12,0.0,41.166666666666664,Máquinas,Defensivos,9.0,8.0,9.0,9.0
52129,352.469.733-01,train,13,0.0,43.76923076923077,Defensivos,Defensivos,6.0,8.0,8.0,9.0
54396,352.469.733-01,train,14,0.0,42.5,Máquinas,Defensivos,6.0,8.0,8.0,9.0
55002,352.469.733-01,train,15,0.0,40.06666666666667,Defensivos,Defensivos,9.0,8.0,6.0,9.0
59429,352.469.733-01,train,16,0.0,40.8125,Defensivos,Defensivos,9.0,8.0,5.0,9.0
61083,352.469.733-01,train,17,0.0,39.529411764705884,Fertilizantes,Defensivos,6.0,8.0,4.0,9.0
68093,352.469.733-01,train,18,0.0,41.833333333333336,Defensivos,Defensivos,4.0,9.0,7.0,9.0
68641,352.469.733-01,train,19,0.0,39.94736842105263,Defensivos,Defensivos,0.0,9.0,6.0,9.0
71814,352.469.733-01,train,20,1.0,39.75,Máquinas,Defensivos,5.0,9.0,6.0,9.0
83264,352.469.733-01,test,21,1.0,43.95238095238095,Defensivos,Defensivos,9.0,9.0,,9.0
94565,352.469.733-01,test,22,0.0,47.63636363636363,Defensivos,Defensivos,1.0,9.0,,9.0
95082,352.469.733-01,test,23,,45.78260869565217,,Defensivos,,9.0,,9.0
38757,352.500.621-72,train,0,0.0,101.99133428646456,Defensivos,Defensivos,0.0,0,3.0,2.0
47601,352.500.621-72,train,1,0.0,101.0,Defensivos,Defensivos,4.0,2.0,3.0,3.0
52149,352.500.621-72,train,2,0.0,76.0,Defensivos,Defensivos,2.0,2.0,3.0,3.0
61184,352.500.621-72,train,3,0.0,85.33333333333333,Defensivos,Defensivos,5.0,2.0,4.0,3.0
64215,352.500.621-72,train,4,1.0,72.75,Sementes,Defensivos,7.0,2.0,8.0,3.0
75349,352.500.621-72,val,5,0.0,83.6,Máquinas,Defensivos,8.0,2.0,8.0,3.0
79735,352.500.621-72,val,6,1.0,77.66666666666667,,Defensivos,,2.0,2.0,3.0
418,352.512.382-58,train,0,1.0,101.99133428646456,Máquinas,Defensivos,6.0,0,2.0,2.0
20959,352.512.382-58,train,1,0.0,216.0,Fertilizantes,Defensivos,9.0,7.0,5.0,2.0
22246,352.512.382-58,train,2,0.0,115.5,Defensivos,Defensivos,3.0,7.0,3.0,2.0
22812,352.512.382-58,train,3,1.0,79.0,Sementes,Defensivos,6.0,7.0,3.0,2.0
37043,352.512.382-58,train,4,1.0,99.5,Fertilizantes,Defensivos,7.0,7.0,2.0,3.0
61476,352.512.382-58,train,5,0.0,135.2,Fertilizantes,Defensivos,6.0,6.0,6.0,3.0
62127,352.512.382-58,train,6,0.0,114.16666666666667,Fertilizantes,Defensivos,1.0,6.0,5.0,3.0
62884,352.512.382-58,train,7,0.0,99.0,Fertilizantes,Fertilizantes,2.0,6.0,5.0,3.0
67029,352.512.382-58,train,8,0.0,92.5,Fertilizantes,Fertilizantes,5.0,6.0,5.0,5.0
72643,352.512.382-58,train,9,0.0,89.33333333333333,Fertilizantes,Fertilizantes,4.0,6.0,8.0,5.0
73268,352.512.382-58,train,10,0.0,81.1,Defensivos,Fertilizantes,6.0,6.0,8.0,5.0
73700,352.512.382-58,train,11,0.0,74.18181818181819,Defensivos,Fertilizantes,7.0,6.0,8.0,5.0
83418,352.512.382-58,test,12,0.0,77.08333333333333,Fertilizantes,Fertilizantes,3.0,6.0,,5.0
86393,352.512.382-58,test,13,0.0,73.76923076923077,Máquinas,Fertilizantes,8.0,6.0,,5.0
88691,352.512.382-58,test,14,,70.28571428571429,,Fertilizantes,,6.0,,5.0
83832,352.550.244-30,test,0,1.0,101.99133428646456,,Defensivos,,0,,2.0
12419,352.560.588-94,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,8.0,2.0
18960,352.560.588-94,train,1,0.0,74.0,Máquinas,Fertilizantes,9.0,4.0,8.0,8.0
19793,352.560.588-94,train,2,0.0,41.5,Fertilizantes,Fertilizantes,3.0,4.0,2.0,8.0
30228,352.560.588-94,train,3,1.0,67.0,Fertilizantes,Fertilizantes,0.0,4.0,2.0,8.0
43806,352.560.588-94,train,4,0.0,88.75,Sementes,Fertilizantes,2.0,4.0,3.0,8.0
48188,352.560.588-94,train,5,0.0,80.8,Fertilizantes,Fertilizantes,5.0,4.0,3.0,8.0
52131,352.560.588-94,train,6,1.0,74.83333333333333,Fertilizantes,Fertilizantes,1.0,4.0,2.0,8.0
74655,352.560.588-94,val,7,0.0,101.0,Fertilizantes,Fertilizantes,9.0,4.0,7.0,2.0
77862,352.560.588-94,val,8,0.0,92.75,Máquinas,Fertilizantes,3.0,4.0,6.0,2.0
82106,352.560.588-94,val,9,0.0,87.77777777777777,Máquinas,Fertilizantes,1.0,4.0,4.0,2.0
82681,352.560.588-94,test,10,0.0,79.6,Fertilizantes,Fertilizantes,1.0,4.0,,2.0
90366,352.560.588-94,test,11,0.0,80.27272727272727,Sementes,Fertilizantes,3.0,4.0,,2.0
98012,352.560.588-94,test,12,,80.0,,Fertilizantes,,1.0,,2.0
5909,352.702.317-86,train,0,1.0,101.99133428646456,Defensivos,Defensivos,7.0,0,2.0,2.0
68965,352.702.317-86,train,1,0.0,712.0,Defensivos,Defensivos,7.0,5.0,4.0,2.0
76197,352.702.317-86,val,2,1.0,397.0,,Defensivos,,5.0,2.0,2.0
234,352.738.219-40,train,0,1.0,101.99133428646456,Defensivos,Defensivos,2.0,0,2.0,2.0
45923,352.738.219-40,train,1,1.0,499.0,Defensivos,Sementes,8.0,6.0,2.0,2.0
99821,352.738.219-40,test,2,,547.0,,Sementes,,6.0,,2.0
17627,352.793.015-90,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,3.0,2.0
22839,352.793.015-90,train,1,1.0,58.0,Máquinas,Máquinas,6.0,0.0,2.0,3.0
49445,352.793.015-90,train,2,1.0,179.5,Fertilizantes,Máquinas,8.0,0.0,2.0,3.0
74512,352.793.015-90,val,3,1.0,215.66666666666666,,Máquinas,,0.0,2.0,2.0
232,352.855.101-12,train,0,0.0,101.99133428646456,Máquinas,Defensivos,1.0,0,9.0,2.0
8069,352.855.101-12,train,1,0.0,74.0,Máquinas,Máquinas,7.0,4.0,9.0,9.0
9546,352.855.101-12,train,2,0.0,45.0,Máquinas,Máquinas,9.0,4.0,8.0,9.0
11653,352.855.101-12,train,3,0.0,37.666666666666664,Máquinas,Máquinas,1.0,4.0,4.0,9.0
22470,352.855.101-12,train,4,0.0,58.5,Defensivos,Máquinas,5.0,4.0,9.0,9.0
25438,352.855.101-12,train,5,0.0,53.8,Defensivos,Máquinas,9.0,1.0,9.0,9.0
29277,352.855.101-12,train,6,0.0,51.833333333333336,Máquinas,Máquinas,3.0,1.0,9.0,9.0
37217,352.855.101-12,train,7,0.0,57.285714285714285,Máquinas,Máquinas,8.0,1.0,9.0,9.0
38389,352.855.101-12,train,8,0.0,51.75,Máquinas,Máquinas,5.0,1.0,9.0,9.0
39678,352.855.101-12,train,9,0.0,47.55555555555556,Máquinas,Máquinas,9.0,1.0,9.0,9.0
39771,352.855.101-12,train,10,0.0,42.9,Máquinas,Máquinas,7.0,1.0,7.0,9.0
45290,352.855.101-12,train,11,0.0,44.72727272727273,Máquinas,Máquinas,0.0,9.0,5.0,9.0
48480,352.855.101-12,train,12,0.0,44.0,Máquinas,Máquinas,0.0,9.0,5.0,9.0
50976,352.855.101-12,train,13,0.0,42.84615384615385,Sementes,Máquinas,6.0,9.0,3.0,9.0
57590,352.855.101-12,train,14,0.0,45.142857142857146,Defensivos,Máquinas,0.0,9.0,5.0,9.0
61036,352.855.101-12,train,15,0.0,44.86666666666667,Fertilizantes,Máquinas,0.0,9.0,9.0,9.0
66568,352.855.101-12,train,16,0.0,46.0,Máquinas,Máquinas,1.0,9.0,9.0,9.0
71611,352.855.101-12,train,17,0.0,46.705882352941174,Máquinas,Máquinas,4.0,0.0,9.0,9.0
76086,352.855.101-12,val,18,0.0,46.888888888888886,Máquinas,Máquinas,2.0,0.0,9.0,9.0
76101,352.855.101-12,val,19,0.0,44.421052631578945,Máquinas,Máquinas,8.0,0.0,9.0,9.0
76621,352.855.101-12,val,20,0.0,42.5,Fertilizantes,Máquinas,3.0,0.0,8.0,9.0
80751,352.855.101-12,val,21,0.0,42.666666666666664,Máquinas,Máquinas,3.0,0.0,8.0,9.0
81159,352.855.101-12,val,22,0.0,40.90909090909091,Máquinas,Máquinas,7.0,0.0,8.0,9.0
87666,352.855.101-12,test,23,0.0,42.34782608695652,Máquinas,Máquinas,1.0,0.0,,9.0
89484,352.855.101-12,test,24,0.0,41.416666666666664,Defensivos,Máquinas,8.0,0.0,,9.0
91118,352.855.101-12,test,25,0.0,40.48,Máquinas,Máquinas,2.0,0.0,,9.0
97222,352.855.101-12,test,26,,41.34615384615385,,Máquinas,,0.0,,9.0
91249,352.877.839-30,test,0,,101.99133428646456,,Defensivos,,0,,2.0
15344,353.027.761-46,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,5.0,0,6.0,2.0
16719,353.027.761-46,train,1,0.0,16.0,Fertilizantes,Defensivos,7.0,4.0,7.0,6.0
18106,353.027.761-46,train,2,0.0,16.0,Fertilizantes,Defensivos,8.0,4.0,6.0,6.0
19056,353.027.761-46,train,3,0.0,14.333333333333334,Fertilizantes,Fertilizantes,7.0,4.0,6.0,6.0
29320,353.027.761-46,train,4,0.0,39.75,Defensivos,Fertilizantes,9.0,4.0,6.0,6.0
32416,353.027.761-46,train,5,0.0,38.8,Fertilizantes,Fertilizantes,5.0,7.0,3.0,6.0
38335,353.027.761-46,train,6,0.0,43.5,Fertilizantes,Fertilizantes,0.0,7.0,2.0,6.0
38941,353.027.761-46,train,7,0.0,38.142857142857146,Sementes,Fertilizantes,1.0,7.0,2.0,6.0
39065,353.027.761-46,train,8,1.0,33.5,Fertilizantes,Fertilizantes,2.0,7.0,2.0,6.0
92433,353.027.761-46,test,9,,97.11111111111111,,Fertilizantes,,7.0,,6.0
18773,353.059.437-79,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,2.0,2.0
39116,353.059.437-79,train,1,0.0,229.0,Máquinas,Máquinas,2.0,3.0,8.0,2.0
42300,353.059.437-79,train,2,0.0,132.5,Máquinas,Máquinas,3.0,3.0,8.0,2.0
42393,353.059.437-79,train,3,0.0,88.66666666666667,Máquinas,Máquinas,1.0,3.0,7.0,8.0
46274,353.059.437-79,train,4,0.0,77.5,Máquinas,Máquinas,4.0,3.0,7.0,8.0
52241,353.059.437-79,train,5,0.0,75.6,Sementes,Máquinas,9.0,3.0,4.0,8.0
52672,353.059.437-79,train,6,1.0,63.833333333333336,Defensivos,Máquinas,9.0,3.0,2.0,8.0
88172,353.059.437-79,test,7,,112.42857142857143,,Máquinas,,3.0,,8.0
28829,353.208.618-26,train,0,0.0,101.99133428646456,Sementes,Defensivos,8.0,0,4.0,2.0
33085,353.208.618-26,train,1,1.0,48.0,,Sementes,,8.0,2.0,4.0
56973,353.269.562-68,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
17852,353.325.689-83,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,2.0,2.0
37942,353.325.689-83,train,1,1.0,227.0,Sementes,Máquinas,8.0,8.0,2.0,2.0
68880,353.325.689-83,train,2,0.0,290.5,Máquinas,Máquinas,5.0,8.0,7.0,2.0
77943,353.325.689-83,val,3,1.0,227.33333333333334,,Máquinas,,8.0,2.0,2.0
174,353.461.799-17,train,0,0.0,101.99133428646456,Máquinas,Defensivos,3.0,0,6.0,2.0
5649,353.461.799-17,train,1,0.0,48.0,Sementes,Fertilizantes,3.0,4.0,2.0,6.0
12494,353.461.799-17,train,2,1.0,61.0,Máquinas,Fertilizantes,6.0,4.0,2.0,6.0
66319,353.461.799-17,train,3,0.0,244.66666666666666,Máquinas,Fertilizantes,4.0,3.0,6.0,2.0
75141,353.461.799-17,val,4,0.0,208.25,Defensivos,Máquinas,2.0,3.0,8.0,2.0
81341,353.461.799-17,val,5,0.0,180.4,Máquinas,Máquinas,8.0,3.0,9.0,2.0
85268,353.461.799-17,test,6,0.0,157.83333333333334,Máquinas,Máquinas,8.0,3.0,,2.0
93303,353.461.799-17,test,7,0.0,148.0,Máquinas,Máquinas,0.0,3.0,,2.0
99156,353.461.799-17,test,8,0.0,136.25,Máquinas,Máquinas,0.0,3.0,,2.0
99752,353.461.799-17,test,9,,121.55555555555556,,Máquinas,,3.0,,2.0
20872,353.503.696-87,train,0,0.0,101.99133428646456,Defensivos,Defensivos,1.0,0,4.0,2.0
29252,353.503.696-87,train,1,0.0,95.0,Máquinas,Máquinas,1.0,8.0,7.0,4.0
35053,353.503.696-87,train,2,0.0,80.5,Sementes,Máquinas,6.0,8.0,7.0,4.0
41753,353.503.696-87,train,3,0.0,78.66666666666667,Máquinas,Máquinas,6.0,1.0,7.0,7.0
41799,353.503.696-87,train,4,1.0,59.25,Fertilizantes,Máquinas,6.0,1.0,4.0,7.0
54832,353.503.696-87,train,5,0.0,76.8,Defensivos,Máquinas,4.0,1.0,3.0,7.0
55326,353.503.696-87,train,6,1.0,64.83333333333333,Defensivos,Máquinas,1.0,6.0,8.0,7.0
69106,353.503.696-87,train,7,0.0,78.42857142857143,Máquinas,Máquinas,8.0,6.0,9.0,7.0
70736,353.503.696-87,train,8,0.0,71.0,Máquinas,Máquinas,3.0,6.0,8.0,7.0
72207,353.503.696-87,train,9,0.0,65.0,Sementes,Máquinas,9.0,6.0,7.0,7.0
72273,353.503.696-87,train,10,0.0,58.6,Máquinas,Máquinas,7.0,6.0,7.0,7.0
77060,353.503.696-87,val,11,1.0,58.09090909090909,Fertilizantes,Máquinas,3.0,6.0,2.0,7.0
92934,353.503.696-87,test,12,0.0,68.0,Máquinas,Máquinas,3.0,6.0,,7.0
93981,353.503.696-87,test,13,0.0,63.61538461538461,Defensivos,Máquinas,4.0,6.0,,7.0
96884,353.503.696-87,test,14,,61.07142857142857,,Máquinas,,6.0,,7.0
22367,353.521.321-53,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
65675,353.605.746-23,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
14689,353.686.618-27,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,7.0,0,2.0,2.0
32093,353.686.618-27,train,1,0.0,197.0,Defensivos,Fertilizantes,1.0,9.0,4.0,2.0
34303,353.686.618-27,train,2,0.0,111.0,Fertilizantes,Fertilizantes,8.0,9.0,4.0,2.0
36037,353.686.618-27,train,3,1.0,80.33333333333333,Fertilizantes,Fertilizantes,5.0,9.0,2.0,4.0
62998,353.686.618-27,train,4,1.0,137.25,Máquinas,Fertilizantes,3.0,9.0,5.0,4.0
78685,353.686.618-27,val,5,0.0,145.2,Fertilizantes,Fertilizantes,3.0,9.0,2.0,4.0
81009,353.686.618-27,val,6,1.0,125.33333333333333,Fertilizantes,Fertilizantes,1.0,9.0,2.0,2.0
96270,353.686.618-27,test,7,0.0,131.42857142857142,Fertilizantes,Fertilizantes,7.0,3.0,,2.0
99707,353.686.618-27,test,8,,118.375,,Fertilizantes,,3.0,,2.0
1708,353.726.064-44,train,0,0.0,101.99133428646456,Sementes,Defensivos,7.0,0,9.0,2.0
4154,353.726.064-44,train,1,0.0,23.0,Máquinas,Defensivos,5.0,3.0,9.0,9.0
5285,353.726.064-44,train,2,0.0,17.0,Máquinas,Defensivos,1.0,3.0,9.0,9.0
5841,353.726.064-44,train,3,0.0,13.333333333333334,Máquinas,Defensivos,9.0,3.0,9.0,9.0
10966,353.726.064-44,train,4,0.0,23.75,Sementes,Máquinas,1.0,3.0,8.0,9.0
12975,353.726.064-44,train,5,0.0,23.4,Máquinas,Máquinas,5.0,3.0,8.0,9.0
17903,353.726.064-44,train,6,0.0,28.833333333333332,Máquinas,Máquinas,6.0,1.0,7.0,9.0
17906,353.726.064-44,train,7,1.0,24.714285714285715,Máquinas,Máquinas,0.0,1.0,3.0,9.0
30157,353.726.064-44,train,8,0.0,38.875,Sementes,Máquinas,5.0,1.0,6.0,9.0
34564,353.726.064-44,train,9,0.0,40.111111111111114,Máquinas,Máquinas,4.0,1.0,8.0,9.0
42928,353.726.064-44,train,10,0.0,45.6,Máquinas,Máquinas,8.0,5.0,8.0,9.0
49895,353.726.064-44,train,11,0.0,48.63636363636363,Máquinas,Máquinas,5.0,5.0,7.0,9.0
52493,353.726.064-44,train,12,1.0,47.0,Máquinas,Máquinas,3.0,5.0,2.0,9.0
71169,353.726.064-44,train,13,0.0,59.92307692307692,Máquinas,Máquinas,6.0,5.0,7.0,9.0
74244,353.726.064-44,train,14,0.0,58.07142857142857,Fertilizantes,Máquinas,7.0,5.0,4.0,9.0
79078,353.726.064-44,val,15,0.0,57.8,Fertilizantes,Máquinas,3.0,5.0,2.0,9.0
82943,353.726.064-44,test,16,1.0,56.875,Sementes,Máquinas,9.0,5.0,,9.0
99829,353.726.064-44,test,17,,63.76470588235294,,Máquinas,,5.0,,9.0
9212,353.746.840-78,train,0,0.0,101.99133428646456,Máquinas,Defensivos,2.0,0,7.0,2.0
11713,353.746.840-78,train,1,0.0,27.0,Sementes,Máquinas,9.0,4.0,6.0,7.0
12083,353.746.840-78,train,2,1.0,16.0,Sementes,Máquinas,3.0,4.0,2.0,7.0
38477,353.746.840-78,train,3,0.0,109.66666666666667,Sementes,Máquinas,0.0,4.0,5.0,7.0
39223,353.746.840-78,train,4,0.0,84.25,Máquinas,Máquinas,2.0,4.0,5.0,7.0
43042,353.746.840-78,train,5,0.0,76.2,Sementes,Sementes,0.0,4.0,4.0,5.0
44558,353.746.840-78,train,6,0.0,66.33333333333333,Defensivos,Sementes,3.0,2.0,3.0,5.0
48817,353.746.840-78,train,7,0.0,63.714285714285715,Sementes,Sementes,4.0,2.0,3.0,5.0
50086,353.746.840-78,train,8,0.0,57.5,Fertilizantes,Sementes,0.0,2.0,2.0,5.0
55968,353.746.840-78,train,9,1.0,58.55555555555556,Sementes,Sementes,0.0,2.0,2.0,5.0
83872,353.746.840-78,test,10,0.0,84.5,Máquinas,Sementes,6.0,0.0,,2.0
87622,353.746.840-78,test,11,1.0,80.72727272727273,,Sementes,,0.0,,2.0
3950,353.749.486-60,train,0,0.0,101.99133428646456,Sementes,Defensivos,5.0,0,9.0,2.0
4122,353.749.486-60,train,1,0.0,2.0,Máquinas,Defensivos,4.0,5.0,9.0,9.0
8095,353.749.486-60,train,2,0.0,21.5,Máquinas,Defensivos,7.0,5.0,9.0,9.0
13468,353.749.486-60,train,3,0.0,34.0,Fertilizantes,Defensivos,4.0,5.0,9.0,9.0
13785,353.749.486-60,train,4,0.0,26.25,Defensivos,Máquinas,6.0,5.0,9.0,9.0
14238,353.749.486-60,train,5,0.0,22.0,Máquinas,Máquinas,5.0,5.0,9.0,9.0
14574,353.749.486-60,train,6,0.0,19.0,Máquinas,Máquinas,1.0,5.0,9.0,9.0
17436,353.749.486-60,train,7,0.0,20.857142857142858,Máquinas,Máquinas,8.0,5.0,9.0,9.0
17444,353.749.486-60,train,8,0.0,18.25,Sementes,Máquinas,3.0,5.0,9.0,9.0
19274,353.749.486-60,train,9,0.0,18.555555555555557,Máquinas,Máquinas,2.0,5.0,9.0,9.0
19431,353.749.486-60,train,10,0.0,16.9,Máquinas,Máquinas,6.0,5.0,9.0,9.0
19650,353.749.486-60,train,11,0.0,15.545454545454545,Defensivos,Máquinas,7.0,5.0,9.0,9.0
21483,353.749.486-60,train,12,0.0,16.0,Máquinas,Máquinas,2.0,5.0,9.0,9.0
25300,353.749.486-60,train,13,0.0,18.23076923076923,Máquinas,Máquinas,9.0,5.0,9.0,9.0
25301,353.749.486-60,train,14,0.0,16.928571428571427,Máquinas,Máquinas,5.0,5.0,7.0,9.0
28365,353.749.486-60,train,15,0.0,18.066666666666666,Fertilizantes,Máquinas,4.0,5.0,4.0,9.0
29249,353.749.486-60,train,16,0.0,17.5,Sementes,Máquinas,3.0,5.0,3.0,9.0
