evento_id,entidade_id,split,valor,desconto,valor_bucket,desconto_bucket
59015,449.805.292-75,train,7099.83,442.35,7,6
59016,775.806.887-19,train,13876.42,1070.15,9,9
59017,874.263.918-25,train,6271.84,551.42,5,7
59018,795.563.560-45,train,4412.61,325.75,0,0
59019,394.768.851-22,train,18626.12,769.4,9,8
59020,378.056.823-30,train,40155.68,3459.64,5,6
59021,814.530.829-13,train,6593.43,523.37,6,6
59022,298.662.501-05,train,3093.02,296.32,3,5
59023,496.130.830-73,train,9766.6,1010.3,8,9
59024,038.436.395-40,train,9750.08,685.52,8,7
59025,483.148.214-54,train,2131.74,23.88,2,0
59026,837.764.116-00,train,1454.47,16.88,1,0
59027,064.375.465-22,train,3869.72,57.38,0,0
59028,012.630.566-87,train,51546.21,4271.23,6,7
59029,223.633.815-56,train,1462.33,54.0,1,0
59030,175.776.523-93,train,8423.95,201.03,7,3
59031,942.158.533-03,train,2033.67,318.16,2,5
59032,902.731.140-42,train,3312.09,232.56,3,3
59033,721.087.284-14,train,68698.82,4463.98,7,7
59034,182.351.049-38,train,6850.94,573.18,6,7
59035,981.630.058-31,train,1498.75,122.89,1,2
59036,395.281.648-54,train,4490.3,249.22,5,4
59037,589.506.608-90,train,15385.98,331.92,9,5
59038,228.638.443-69,train,9526.37,884.89,8,9
59039,428.096.240-54,train,26920.5,2084.6,9,9
59040,099.055.010-96,train,1459.59,83.91,1,1
59041,537.895.281-61,train,11465.77,189.38,8,3
59042,622.879.020-07,train,3525.82,493.22,3,7
59043,343.273.358-51,train,33004.36,1352.42,4,3
59044,785.713.264-01,train,144563.15,11006.35,9,9
59045,260.052.208-53,train,3425.34,149.1,4,3
59046,205.435.332-98,train,10764.53,608.17,8,7
59047,242.772.802-00,train,4395.09,384.51,5,6
59048,609.124.776-01,train,10534.9,981.95,8,8
59049,619.383.740-02,train,5760.6,267.5,0,0
59050,609.841.330-46,train,3285.51,273.91,3,4
59051,441.809.110-60,train,3790.85,426.3,3,6
59052,822.214.513-41,train,16521.23,746.62,9,8
59053,270.324.992-60,train,1852.56,152.88,2,3
59054,722.643.412-11,train,12082.74,795.0,9,8
59055,072.449.035-37,train,9899.02,1103.14,8,9
59056,905.910.239-89,train,3076.95,59.75,2,0
59057,905.910.239-89,train,2687.24,86.61,3,1
59058,808.334.236-06,train,34165.17,4352.43,4,7
59059,831.325.851-90,train,11051.19,497.81,8,6
59060,832.360.339-16,train,7180.48,366.4,6,5
59061,929.044.805-95,train,580.94,50.67,0,0
59062,609.841.330-46,train,1811.73,113.15,1,1
59063,960.786.195-78,train,2866.45,464.81,3,6
59064,449.922.425-02,train,6771.46,486.44,6,6
59065,410.447.811-30,train,17470.96,977.6,9,8
59066,801.687.821-03,train,16142.4,1001.3,2,2
59067,938.285.034-11,train,2156.05,104.3,1,1
59068,814.586.650-20,train,1703.04,175.86,1,3
59069,538.002.692-36,train,126812.71,1585.07,9,3
59070,837.369.830-26,train,56850.26,1617.84,6,3
59071,578.446.023-41,train,25459.03,1256.64,3,2
59072,058.012.429-02,train,3280.66,49.37,3,0
59073,309.841.531-28,train,5083.95,301.75,4,4
59074,465.255.251-36,train,5295.24,51.03,6,0
59075,516.489.330-41,train,5776.14,744.31,6,8
59076,252.411.989-03,train,2072.36,173.68,2,3
59077,785.975.776-14,train,29955.67,2395.53,9,9
59078,007.839.031-11,train,8944.54,1521.71,7,9
59079,567.085.375-08,train,4769.88,450.57,5,6
59080,981.564.595-12,train,3990.35,214.01,3,3
59081,379.919.710-90,train,432.35,28.1,0,0
59082,985.383.583-59,train,22153.49,303.63,9,4
59083,600.564.618-44,train,1254.29,51.83,1,0
59084,300.837.884-68,train,9951.99,1341.81,8,9
59085,858.427.823-08,train,5474.87,388.43,5,5
59086,251.546.884-57,train,4576.89,318.51,5,5
59087,795.973.254-03,train,16096.54,536.9,9,7
59088,646.271.134-55,train,432.38,18.13,0,0
59089,419.489.615-71,train,11790.33,1285.95,1,3
59090,325.088.711-09,train,2051.52,77.72,2,1
59091,079.415.792-00,train,58066.35,3847.65,6,6
59092,983.075.226-76,train,11361.41,635.71,1,1
59093,787.946.241-43,train,58621.54,2611.06,6,5
59094,638.028.980-10,train,22183.12,2496.86,9,9
59095,562.953.017-89,train,14665.36,624.32,9,7
59096,417.181.639-40,train,9317.55,180.07,0,0
59097,987.576.680-19,train,5009.23,435.59,4,6
59098,170.418.307-30,train,1615.19,240.31,1,4
59099,751.514.271-56,train,1112.28,84.55,0,1
59100,200.038.365-33,train,1012.72,52.28,0,0
59101,775.671.206-40,train,8017.74,430.38,7,6
59102,880.974.151-00,train,4219.17,50.07,4,0
59103,414.095.265-26,train,7987.66,519.91,0,1
59104,464.087.968-77,train,8471.9,567.34,7,7
59105,386.897.437-74,train,10854.73,309.05,1,0
59106,836.766.260-10,train,7964.46,747.54,7,8
59107,079.220.123-06,train,52779.11,3336.09,6,6
59108,807.973.564-60,train,6292.01,510.31,0,1
59109,792.789.139-10,train,8450.73,283.14,7,4
59110,574.983.759-90,train,3437.27,273.53,4,5
59111,007.839.031-11,train,7841.82,756.28,7,8
59112,621.480.482-36,train,3938.89,135.39,4,2
59113,594.651.549-70,train,539.38,70.57,0,1
59114,858.463.214-02,train,738.35,53.63,0,0
59115,241.579.588-70,train,4541.88,229.14,4,3
59116,364.608.147-32,train,8323.14,432.78,7,6
59117,807.973.564-60,train,1435.45,33.49,1,0
59118,699.396.686-78,train,12332.08,227.36,8,3
59119,651.043.974-32,train,35002.97,2869.27,4,5
59120,446.874.311-51,train,5332.92,521.88,0,1
59121,174.161.887-84,train,3237.2,155.74,3,2
59122,556.431.793-93,train,9849.99,936.25,8,9
59123,811.769.857-95,train,83638.11,8385.75,8,9
59124,703.276.511-48,train,433.26,10.28,0,0
59125,698.887.243-47,train,8811.99,497.37,7,7
59126,935.029.255-69,train,29414.23,1801.46,3,4
59127,963.767.135-80,train,3536.76,294.7,4,5
59128,244.094.419-06,train,11246.12,1418.6,8,9
59129,221.323.217-28,train,2421.5,109.33,2,2
59130,724.095.912-05,train,5660.6,207.28,6,4
59131,254.247.661-61,train,2357.23,87.17,2,1
59132,550.411.756-91,train,1910.11,58.55,1,0
59133,824.999.389-60,train,5106.61,89.83,4,1
59134,029.282.683-40,train,6270.08,913.04,6,8
59135,949.614.506-00,train,4458.53,186.75,4,3
59136,910.530.456-38,train,6749.7,967.5,6,8
59137,748.118.647-27,train,7426.38,604.82,7,7
59138,368.225.595-82,train,10355.41,929.75,8,9
59139,081.928.556-00,train,16053.51,1818.09,9,9
59140,841.095.506-70,train,13475.73,931.95,9,9
59141,185.591.671-10,train,659.2,61.48,0,1
59142,785.977.417-83,train,10764.08,932.5,8,9
59143,425.506.085-18,train,4407.6,287.72,4,4
59144,702.896.739-50,train,15590.19,745.71,9,8
59145,711.094.575-88,train,41017.47,2859.06,5,5
59146,165.306.191-00,train,1211.35,95.48,1,1
59147,213.911.233-44,train,6506.94,307.14,6,5
59148,256.062.073-11,train,4701.13,32.97,5,0
59149,247.200.182-70,train,4268.77,276.58,5,5
59150,776.497.051-45,train,5762.26,689.02,6,8
59151,889.273.827-57,train,4799.02,438.28,5,6
59152,472.474.539-82,train,26416.54,1368.62,3,3
59153,507.452.234-00,train,1694.23,140.67,1,2
59154,991.440.415-43,train,2924.69,242.46,3,4
59155,854.190.348-67,train,11384.42,994.42,8,9
59156,286.686.908-76,train,2391.81,138.27,2,2
59157,850.336.272-44,train,14047.38,1531.53,9,9
59158,697.284.810-55,train,3361.73,225.67,3,4
59159,300.837.884-68,train,9141.46,968.54,8,9
59160,059.201.455-01,train,2673.42,111.99,2,2
59161,991.440.038-89,train,2315.88,101.36,2,1
59162,991.567.169-58,train,2740.32,169.83,2,3
59163,231.773.215-58,train,11734.7,1490.48,1,3
59164,648.806.111-90,train,2645.28,119.08,2,2
59165,967.149.995-34,train,39783.61,3648.74,5,6
59166,319.846.071-97,train,24152.8,2115.28,9,9
59167,109.818.791-10,train,17969.28,895.8,9,9
59168,953.391.798-93,train,1660.3,121.8,1,1
59169,205.085.624-57,train,9805.9,131.93,8,2
59170,071.576.047-52,train,11347.05,479.13,8,6
59171,995.576.057-58,train,4366.68,692.67,4,7
59172,605.314.189-52,train,12325.33,1202.17,8,9
59173,385.596.436-05,train,32592.34,3006.14,4,5
59174,684.150.483-60,train,6707.68,230.6,6,3
59175,295.885.375-68,train,1312.88,25.76,1,0
59176,967.681.248-03,train,42828.0,1932.5,5,4
59177,546.710.687-29,train,64964.61,7977.63,7,8
59178,696.730.774-60,train,6192.77,886.39,6,8
59179,612.785.641-87,train,32691.24,3497.61,4,6
59180,783.200.330-80,train,5824.55,267.55,6,4
59181,522.243.705-12,train,420.49,16.32,0,0
59182,130.159.442-31,train,3078.9,56.54,2,0
59183,310.897.310-00,train,10771.91,120.49,8,1
59184,612.976.729-33,train,14749.42,759.66,1,1
59185,544.619.251-61,train,1377.89,158.44,1,2
59186,951.121.357-19,train,1006.78,75.78,0,1
59187,839.732.574-34,train,11666.27,1739.93,8,9
59188,392.966.286-87,train,13393.84,1267.78,1,2
59189,082.437.530-01,train,1304.85,153.11,1,3
59190,470.542.315-11,train,8916.35,516.5,7,6
59191,703.276.511-48,train,11320.79,861.88,8,8
59192,334.396.786-60,train,2986.68,133.44,3,2
59193,881.302.082-10,train,3798.1,527.99,3,6
59194,144.276.400-79,train,13136.46,474.78,9,6
59195,285.707.008-06,train,1865.87,34.85,1,0
59196,091.901.975-77,train,33552.11,2900.09,4,5
59197,086.801.956-93,train,2018.44,123.58,2,2
59198,281.219.756-03,train,9334.96,878.04,7,8
59199,996.010.444-34,train,2876.57,240.59,3,4
59200,526.484.294-92,train,36035.33,2234.17,4,4
59201,083.553.276-32,train,35232.29,1796.66,4,4
59202,686.277.737-85,train,2241.85,96.29,2,1
59203,500.050.397-03,train,7058.3,760.66,6,8
59204,100.728.995-30,train,74129.75,7133.15,7,8
59205,003.182.692-01,train,3257.42,213.33,3,4
59206,525.276.857-90,train,2428.29,193.23,2,3
59207,172.329.075-08,train,5255.69,150.13,5,2
59208,146.396.006-90,train,920.25,97.36,0,1
59209,399.451.690-09,train,705.49,78.79,0,1
59210,666.531.004-30,train,3071.02,200.12,3,3
59211,710.117.949-50,train,11801.96,549.25,1,1
59212,798.154.828-40,train,10949.36,419.94,8,6
59213,361.838.986-86,train,30547.89,1224.66,4,2
59214,564.401.173-94,train,39422.08,1518.0,5,3
59215,380.186.074-43,train,6150.82,299.58,6,5
59216,669.104.127-53,train,8033.11,647.09,7,7
59217,570.011.558-10,train,3593.67,355.77,3,5
59218,227.411.783-72,train,6105.19,319.97,5,4
59219,185.658.820-39,train,7299.21,180.09,6,3
59220,684.869.364-20,train,17954.07,1891.43,2,4
59221,185.456.240-18,train,5784.91,392.97,5,5
59222,847.647.012-60,train,1219.7,82.3,1,1
59223,091.901.975-77,train,2497.35,296.45,2,5
59224,180.672.364-61,train,5310.4,326.64,5,5
59225,387.010.826-63,train,1968.75,198.15,1,3
59226,468.565.660-18,train,6761.24,1066.69,6,9
59227,392.017.064-48,train,1414.14,199.02,1,3
59228,531.166.445-27,train,4403.28,230.96,4,3
59229,062.787.869-58,train,3441.42,146.14,3,2
59230,050.020.089-09,train,3696.86,78.64,4,1
59231,644.840.641-70,train,6327.0,492.89,5,6
59232,565.862.840-74,train,5549.13,331.77,5,5
59233,029.282.683-40,train,8465.31,661.77,7,8
59234,400.683.053-03,train,4307.01,215.25,4,3
59235,533.796.644-80,train,5008.93,455.6,5,7
59236,678.248.886-81,train,3690.79,536.63,3,7
59237,649.438.027-10,train,7789.2,390.2,7,6
59238,241.139.035-14,train,5844.84,311.96,6,5
59239,612.785.641-87,train,1266.87,60.13,1,0
59240,511.607.947-31,train,38953.32,2153.88,5,4
59241,934.664.077-45,train,998.34,107.0,0,1
59242,185.732.199-55,train,3777.38,233.41,3,3
59243,188.444.813-59,train,11907.03,971.27,8,8
59244,860.614.001-52,train,5290.98,111.55,5,2
59245,344.172.370-85,train,17383.13,1037.47,9,9
59246,457.635.599-67,train,6083.95,789.97,6,8
59247,259.015.688-00,train,20619.86,2589.07,2,5
59248,892.037.351-51,train,1695.57,119.17,1,1
59249,711.150.575-10,train,11165.39,275.5,8,4
59250,976.664.510-83,train,8569.31,630.85,7,7
59251,299.512.077-58,train,5483.08,154.62,6,3
59252,858.463.214-02,train,4306.94,579.7,4,7
59253,148.427.629-93,train,4161.3,699.81,4,8
59254,885.020.596-10,train,78871.19,7225.6,8,8
59255,415.082.266-28,train,7142.64,677.04,0,1
59256,415.082.266-28,train,6570.6,458.28,6,6
59257,772.097.912-56,train,11043.35,893.05,8,8
59258,739.957.519-38,train,2014.88,70.6,2,1
59259,942.644.144-15,train,1739.88,207.22,1,4
59260,277.983.208-81,train,5078.1,523.5,4,6
59261,640.109.413-32,train,980.79,146.55,0,2
59262,459.647.379-00,train,22342.73,865.07,9,8
59263,844.656.293-62,train,2304.83,236.33,2,4
59264,948.926.380-05,train,791.95,27.79,0,0
59265,985.556.032-93,train,4855.19,123.04,5,2
59266,677.524.075-93,train,3857.78,230.66,4,4
59267,179.060.957-74,train,8809.1,531.28,7,7
59268,606.809.375-10,train,13197.51,807.89,9,8
59269,659.584.663-21,train,5014.42,290.03,4,4
59270,678.248.886-81,train,12036.37,615.55,8,7
59271,155.616.346-07,train,86870.05,5347.82,8,7
59272,005.384.163-86,train,5704.51,698.09,5,7
59273,835.471.925-10,train,2959.17,188.39,2,3
59274,951.999.625-74,train,6021.09,686.59,5,7
59275,893.587.618-65,train,27234.95,2016.94,3,4
59276,926.071.624-16,train,25130.59,278.69,3,0
59277,657.909.153-37,train,9350.46,878.14,8,8
59278,300.837.884-68,train,895.6,13.35,0,0
59279,572.614.659-09,train,4241.18,297.57,4,4
59280,433.459.060-82,train,886.13,60.99,0,1
59281,133.509.443-10,train,49339.76,3170.65,6,6
59282,951.102.298-99,train,3559.66,76.66,4,1
59283,174.032.991-08,train,10950.82,671.68,8,7
59284,133.509.443-10,train,31534.52,3524.59,4,6
59285,022.492.080-42,train,1741.36,64.18,1,0
59286,580.795.923-06,train,2589.84,168.39,2,3
59287,527.922.174-05,train,7390.46,418.24,7,6
59288,125.859.943-09,train,7118.85,263.55,6,4
59289,365.209.596-00,train,720.54,17.46,0,0
59290,946.602.096-01,train,4424.12,227.68,4,3
59291,062.691.393-41,train,1558.18,155.6,1,3
59292,397.764.867-54,train,3140.53,135.11,3,2
59293,656.526.922-00,train,8590.82,1197.7,7,9
59294,110.502.835-62,train,1785.57,59.01,1,0
59295,517.557.916-90,train,5003.05,713.57,4,8
59296,929.659.088-46,train,12313.31,311.89,8,4
59297,674.544.697-95,train,2334.32,112.78,2,1
59298,671.569.424-92,train,1054.06,95.76,0,1
59299,814.408.076-98,train,2168.39,171.39,2,3
59300,104.805.604-04,train,5570.64,311.32,5,5
59301,094.057.801-82,train,13986.49,1212.21,9,9
59302,120.262.720-00,train,12152.16,939.17,8,8
59303,623.711.727-07,train,83302.89,1596.89,8,3
59304,578.849.390-02,train,8451.44,231.28,7,4
59305,474.461.311-01,train,32440.58,2132.62,4,4
59306,474.461.311-01,train,12347.86,1151.06,1,2
59307,796.586.951-91,train,1145.99,37.38,0,0
59308,597.387.055-33,train,1952.14,229.16,1,4
59309,356.760.854-10,train,5588.11,337.04,6,5
59310,934.664.077-45,train,2137.69,72.21,1,1
59311,554.048.548-39,train,12343.46,574.72,1,1
59312,960.141.992-68,train,13975.91,1331.86,1,3
59313,720.088.478-29,train,1271.47,118.47,1,2
59314,058.090.445-81,train,569.66,52.93,0,0
59315,031.387.583-98,train,2570.05,299.45,2,5
59316,965.165.990-41,train,3046.56,295.29,3,5
59317,164.080.868-02,train,46306.41,5018.79,5,7
59318,125.049.388-96,train,4491.47,206.95,4,3
59319,279.808.097-50,train,839.65,58.71,0,1
59320,076.575.528-91,train,11794.44,519.64,8,7
59321,679.664.079-93,train,8554.43,156.73,8,3
59322,955.191.573-91,train,13915.17,471.44,9,6
59323,468.734.347-36,train,1787.6,120.9,1,2
59324,793.301.407-00,train,2350.57,176.43,2,3
59325,572.614.659-09,train,9611.33,1105.53,8,9
59326,218.909.749-51,train,34620.87,2185.53,4,4
59327,987.576.680-19,train,5596.84,733.13,5,8
59328,666.531.004-30,train,3507.05,165.99,4,3
59329,581.521.837-50,train,1719.47,214.57,1,3
59330,687.345.074-00,train,3473.47,11.01,4,0
59331,112.152.681-06,train,7692.58,343.52,7,5
59332,371.706.322-76,train,16381.12,36.5,9,0
59333,381.839.123-89,train,47374.62,4135.06,6,7
59334,099.221.098-40,train,2842.42,277.68,3,4
59335,387.887.717-09,train,1036.81,46.45,0,0
59336,135.313.789-96,train,7198.89,375.83,6,5
59337,135.313.789-96,train,5208.63,348.97,5,5
59338,557.723.409-30,train,6722.15,129.53,6,2
59339,793.319.434-66,train,21286.53,2760.24,2,5
59340,759.879.131-79,train,81245.48,8593.64,8,9
59341,504.472.575-79,train,77832.1,9460.5,8,9
59342,552.138.069-88,train,6381.53,779.77,6,8
59343,758.951.426-80,train,2542.92,244.56,2,4
59344,115.676.099-29,train,10039.05,606.87,8,8
59345,536.908.735-09,train,58598.37,1564.38,6,3
59346,001.610.645-82,train,4222.33,221.55,4,4
59347,282.743.076-23,train,4526.56,162.14,4,3
59348,776.293.396-40,train,52508.1,4715.64,6,7
59349,863.987.133-70,train,4140.98,181.3,4,3
59350,420.737.738-77,train,25986.06,561.79,3,1
59351,462.974.444-47,train,624.73,62.38,0,1
59352,367.089.913-81,train,5566.12,263.28,5,4
59353,976.664.510-83,train,7510.16,556.14,7,7
59354,950.979.450-34,train,6491.02,552.02,6,7
59355,688.133.159-29,train,16541.35,988.33,9,9
59356,111.629.465-63,train,2858.56,245.84,2,4
59357,119.295.048-88,train,972.95,59.23,0,0
59358,671.019.340-30,train,15599.93,672.97,9,8
59359,681.342.390-80,train,6793.61,515.71,6,7
59360,402.660.242-70,train,3476.35,215.17,3,3
59361,113.536.937-24,train,898.82,61.26,0,1
59362,262.682.706-14,train,476.15,54.24,0,0
59363,088.589.980-65,train,1395.07,206.42,1,3
59364,125.330.983-37,train,5391.13,306.41,5,4
59365,080.321.885-09,train,13270.98,1326.57,9,9
59366,151.440.158-40,train,1165.28,158.8,1,3
59367,527.543.958-06,train,6159.14,707.36,5,8
59368,736.123.480-19,train,2606.19,212.25,2,3
59369,282.436.555-22,train,999.13,115.87,0,2
59370,752.717.998-83,train,2498.15,58.25,2,1
59371,656.147.117-24,train,4969.87,537.23,4,7
59372,211.809.221-07,train,1579.01,248.27,1,4
59373,511.607.947-31,train,3504.39,133.44,4,2
59374,634.738.122-26,train,9620.58,855.82,8,8
59375,084.083.274-53,train,644.57,25.96,0,0
59376,634.738.122-26,train,18149.55,860.65,9,8
59377,338.521.082-84,train,6567.97,430.43,6,6
59378,905.569.335-91,train,175943.44,9303.36,9,9
59379,981.342.782-56,train,655.38,32.48,0,0
59380,249.477.986-37,train,6418.17,291.11,7,5
59381,465.725.476-63,train,52595.06,552.37,6,1
59382,283.365.226-70,train,38565.35,5049.01,9,9
59383,017.054.966-60,train,27247.76,871.2,3,1
59384,231.773.215-58,train,3091.01,212.22,3,4
59385,909.834.712-66,train,15464.2,397.7,9,5
59386,571.737.608-10,train,677.12,39.94,0,0
59387,871.541.365-96,train,8275.71,277.26,7,4
59388,892.530.684-00,train,2123.8,199.12,1,3
59389,681.342.390-80,train,889.83,43.15,0,0
59390,818.687.826-20,train,6598.84,470.01,6,6
59391,737.373.985-77,train,2143.7,228.7,2,4
59392,552.138.069-88,train,4783.25,688.99,5,8
59393,879.752.963-09,train,4730.92,286.28,5,4
59394,858.478.041-64,train,989.94,53.91,0,0
59395,130.511.320-98,train,3050.91,411.71,3,6
59396,160.445.317-67,train,967.01,29.87,0,0
59397,494.689.811-50,train,3878.08,549.04,4,7
59398,873.437.873-14,train,27139.74,865.4,3,1
59399,869.260.834-36,train,7742.88,651.28,7,7
59400,822.308.769-37,train,11515.46,287.14,8,4
59401,018.573.064-73,train,5415.84,538.96,5,7
59402,647.743.466-08,train,5616.21,716.54,5,8
59403,505.323.257-10,train,5229.64,452.82,5,6
59404,578.464.528-51,train,2284.64,276.88,2,4
59405,742.840.552-16,train,8158.93,470.57,7,6
59406,612.844.006-11,train,11043.52,1277.28,8,9
59407,254.645.417-05,train,7691.29,531.26,7,7
59408,250.676.259-02,train,10309.56,622.76,8,7
59409,155.942.258-03,train,3378.56,161.02,3,3
59410,165.313.184-57,train,4024.2,171.46,4,3
59411,710.708.354-63,train,15704.1,1178.78,9,9
59412,677.524.075-93,train,5640.46,273.8,6,5
59413,920.772.890-74,train,9423.05,1044.89,8,9
59414,339.364.584-64,train,910.65,87.87,0,1
59415,125.723.548-61,train,17367.52,474.73,9,6
59416,507.427.220-31,train,4312.86,289.46,4,4
59417,988.243.421-59,train,2758.92,279.18,2,4
59418,095.651.624-60,train,5221.65,409.3,5,5
59419,711.842.039-54,train,1431.32,55.6,1,0
59420,980.038.959-87,train,5219.82,657.38,6,8
59421,666.531.410-39,train,8523.31,245.79,7,4
59422,082.437.530-01,train,10004.96,518.88,8,6
59423,048.125.564-81,train,29062.4,1542.64,3,3
59424,389.525.024-42,train,102600.39,11332.77,8,9
59425,775.806.887-19,train,17233.66,1390.02,2,3
59426,664.980.342-11,train,7932.05,287.65,7,5
59427,483.437.494-72,train,76452.82,5940.38,8,8
59428,533.847.112-46,train,3634.55,256.57,3,4
59429,352.469.733-01,train,14413.35,2215.01,9,9
59430,667.286.017-75,train,1631.91,157.49,1,2
59431,388.775.269-47,train,788.43,46.37,0,0
59432,022.484.111-46,train,5154.41,217.99,4,3
59433,723.102.632-06,train,2654.79,122.78,2,2
59434,768.673.809-48,train,36286.82,3842.85,4,6
59435,080.821.398-97,train,3134.66,195.34,3,3
59436,111.036.354-09,train,9766.61,904.69,8,8
59437,435.992.165-92,train,9449.17,993.63,8,9
59438,254.611.603-79,train,8400.93,220.83,8,4
59439,957.824.802-46,train,5634.35,192.17,5,3
59440,099.268.932-52,train,9760.12,333.48,8,5
59441,087.489.263-53,train,3168.6,77.1,3,1
59442,010.010.040-60,train,59903.2,1667.88,7,3
59443,861.287.103-44,train,14287.32,1517.94,1,3
59444,050.682.496-96,train,6860.75,289.45,6,4
59445,192.036.330-06,train,4689.42,335.46,5,5
59446,833.987.346-69,train,3362.06,100.58,3,1
59447,250.676.259-02,train,2193.99,197.06,2,3
59448,798.509.000-24,train,2028.76,101.84,2,2
59449,548.043.216-83,train,1238.28,151.84,1,2
59450,543.780.672-85,train,10642.68,1693.21,9,9
59451,030.941.122-00,train,495.8,38.99,0,0
59452,823.856.293-72,train,876.18,120.8,0,2
59453,860.614.001-52,train,8515.79,460.66,7,6
59454,865.141.798-51,train,2326.77,92.91,2,1
59455,411.956.334-08,train,3520.99,162.89,3,3
59456,389.818.796-99,train,2513.16,305.32,2,5
59457,562.069.805-02,train,2961.45,172.95,3,3
