evento_id,entidade_id,data_evento,categoria,marca,fabricante,produto,quantidade,valor,desconto,pagamento,canal,uf,sexo,data_nascimento
44861,973.092.395-71,2024-11-28,Fertilizantes,CampoForte,Empresa B,P0108,5,2641.11,346.19,PIX,Representante,RS,F,1985-02-24
44862,599.057.200-06,2024-11-28,Máquinas,AgriPlus,Empresa A,P0147,4,33295.95,5337.05,PIX,Representante,MT,F,1983-05-08
44863,496.196.272-45,2024-11-28,Máquinas,VerdeTech,Empresa A,P0167,4,31566.62,1999.5,Boleto,Loja,RS,F,1979-07-31
44864,522.274.107-95,2024-11-28,Máquinas,AgriPlus,Empresa A,P0149,4,13524.35,1918.01,Boleto,Online,PR,M,1988-01-30
44865,921.514.489-75,2024-11-28,Máquinas,VerdeTech,Empresa C,P0175,4,54900.84,5428.72,PIX,Loja,RS,F,1950-03-16
44866,232.516.365-29,2024-11-28,Fertilizantes,VerdeTech,Empresa B,P0117,6,3550.92,296.64,Boleto,Representante,BA,M,2002-09-10
44867,338.460.441-56,2024-11-28,Defensivos,AgriPlus,Empresa C,P0094,8,5181.15,29.89,Boleto,Online,MG,M,1977-10-16
44868,101.101.590-04,2024-11-28,Máquinas,AgriPlus,Empresa B,P0146,3,18215.95,968.42,Cartão,Representante,PR,F,2004-04-15
44869,410.799.831-20,2024-11-28,Máquinas,CampoForte,Empresa A,P0156,6,38975.79,1497.87,PIX,Loja,BA,F,1970-12-31
44870,513.846.709-39,2024-11-28,Sementes,AgriPlus,Empresa A,P0003,9,6112.83,631.95,Cartão,Online,MT,M,1967-05-18
44871,279.533.662-66,2024-11-28,Máquinas,VerdeTech,Empresa C,P0169,8,39522.37,3178.35,Boleto,Online,MG,F,1968-12-10
44872,741.641.100-90,2024-11-28,Defensivos,CampoForte,Empresa A,P0067,6,5045.71,407.27,Cartão,Loja,GO,F,1993-10-13
44873,757.750.198-06,2024-11-28,Máquinas,AgriPlus,Empresa C,P0166,8,47448.61,1987.79,Cartão,Loja,RS,F,1998-04-19
44874,262.020.871-88,2024-11-28,Defensivos,CampoForte,Empresa A,P0086,7,6305.29,111.19,Boleto,Online,PR,F,1981-10-03
44875,840.898.909-00,2024-11-28,Defensivos,AgriPlus,Empresa A,P0088,3,5994.23,254.2,Boleto,Loja,PR,F,1975-03-20
44876,262.472.862-79,2024-11-28,Máquinas,AgriPlus,Empresa A,P0155,9,151601.34,2594.4,Boleto,Loja,PR,F,1988-01-22
44877,344.503.785-04,2024-11-28,Sementes,CampoForte,Empresa A,P0009,6,5069.16,120.9,Cartão,Loja,BA,M,2002-02-21
44878,795.516.038-00,2024-11-28,Máquinas,AgriPlus,Empresa C,P0152,6,14909.81,1205.23,Cartão,Representante,MG,M,1968-11-04
44879,617.541.869-71,2024-11-28,Defensivos,VerdeTech,Empresa C,P0083,9,16194.85,616.79,PIX,Loja,GO,F,1988-06-03
44880,711.966.364-00,2024-11-28,Fertilizantes,CampoForte,Empresa A,P0104,10,14165.65,1288.15,Boleto,Online,PR,M,1948-01-15
44881,774.006.984-19,2024-11-28,Sementes,AgriPlus,Empresa B,P0006,2,1878.11,49.63,PIX,Representante,PR,M,1977-05-30
44882,040.714.429-30,2024-11-28,Sementes,AgroMax,Empresa B,P0021,10,9957.06,1078.14,Cartão,Representante,MT,F,1983-05-21
44883,097.981.452-91,2024-11-28,Máquinas,AgroMax,Empresa A,P0149,4,24029.14,488.7,Cartão,Loja,PR,M,1974-02-24
44884,340.838.086-40,2024-11-28,Máquinas,AgriPlus,Empresa B,P0159,3,14775.69,922.56,Boleto,Loja,MT,F,1960-11-26
44885,944.742.191-12,2024-11-28,Máquinas,CampoForte,Empresa B,P0174,4,37754.96,2521.72,Cartão,Loja,MT,F,1952-12-06
44886,103.519.685-98,2024-11-28,Fertilizantes,AgriPlus,Empresa C,P0113,9,6438.17,230.02,PIX,Representante,BA,M,1948-06-14
44887,167.081.354-18,2024-11-28,Defensivos,VerdeTech,Empresa C,P0080,2,1366.82,67.62,PIX,Representante,MT,M,1959-06-30
44888,754.394.315-86,2024-11-28,Sementes,AgriPlus,Empresa B,P0036,8,7940.01,736.31,PIX,Representante,MT,F,2005-10-29
44889,963.080.221-01,2024-11-28,Máquinas,CampoForte,Empresa C,P0153,1,25828.94,1681.92,PIX,Online,MG,M,1966-02-23
44890,861.479.678-19,2024-11-28,Máquinas,CampoForte,Empresa B,P0166,3,11907.0,983.55,Boleto,Online,MG,M,1958-08-21
44891,613.504.384-64,2024-11-28,Fertilizantes,AgriPlus,Empresa A,P0129,5,4310.78,333.17,PIX,Representante,MT,F,1949-10-31
44892,901.209.566-24,2024-11-28,Sementes,CampoForte,Empresa C,P0015,8,5392.49,493.59,PIX,Loja,RS,F,1947-12-01
44893,028.450.729-61,2024-11-28,Máquinas,AgroMax,Empresa A,P0156,5,43666.88,1510.92,Cartão,Online,PR,F,1969-10-04
44894,548.937.343-18,2024-11-28,Fertilizantes,VerdeTech,Empresa A,P0136,7,4636.91,431.72,Boleto,Loja,MT,F,2005-04-13
44895,424.920.208-94,2024-11-28,Defensivos,AgriPlus,Empresa C,P0090,2,1360.09,99.09,PIX,Online,MG,F,1961-06-21
44896,736.029.006-65,2024-11-28,Fertilizantes,AgroMax,Empresa B,P0140,3,4164.01,432.11,Cartão,Loja,PR,M,1962-10-16
44897,245.420.469-07,2024-11-28,Sementes,CampoForte,Empresa B,P0023,8,9466.69,823.63,Cartão,Loja,MG,F,1953-10-25
44898,383.577.309-73,2024-11-28,Fertilizantes,VerdeTech,Empresa C,P0119,1,1741.98,118.17,PIX,Online,PR,F,1954-04-13
44899,697.408.609-15,2024-11-28,Fertilizantes,AgroMax,Empresa B,P0112,3,2988.1,141.29,Boleto,Online,RS,M,1985-01-17
44900,352.469.733-01,2024-11-28,Defensivos,AgriPlus,Empresa B,P0100,7,4369.39,509.54,Boleto,Online,MT,F,1977-09-11
44901,187.115.314-01,2024-11-28,Defensivos,AgriPlus,Empresa B,P0061,3,1650.63,55.95,PIX,Representante,RS,F,1973-08-19
44902,433.114.204-38,2024-11-28,Máquinas,AgroMax,Empresa B,P0169,3,10504.09,447.14,Cartão,Representante,PR,F,1987-04-15
44903,213.978.321-26,2024-11-28,Sementes,AgriPlus,Empresa A,P0047,2,1390.94,172.32,Cartão,Online,GO,F,1977-02-22
44904,165.480.135-65,2024-11-28,Defensivos,AgriPlus,Empresa C,P0063,6,6744.31,624.65,Cartão,Representante,RS,F,1949-04-06
44905,566.575.373-44,2024-11-28,Máquinas,AgriPlus,Empresa A,P0163,2,39107.51,2468.43,Boleto,Loja,MT,M,1997-01-05
44906,657.813.012-83,2024-11-28,Defensivos,AgriPlus,Empresa C,P0091,5,4073.71,373.04,PIX,Online,MT,F,1961-07-05
44907,697.284.810-55,2024-11-28,Máquinas,CampoForte,Empresa A,P0149,4,23855.38,1852.54,Boleto,Loja,MG,M,1950-02-23
44908,879.274.520-29,2024-11-29,Sementes,AgroMax,Empresa B,P0026,1,646.68,31.54,Boleto,Representante,PR,M,1980-09-05
44909,834.451.367-77,2024-11-29,Máquinas,VerdeTech,Empresa B,P0149,4,13156.59,919.81,Cartão,Representante,PR,M,1972-01-24
44910,914.970.921-67,2024-11-29,Máquinas,AgriPlus,Empresa A,P0179,1,5668.12,353.87,Cartão,Online,PR,F,1955-03-31
44911,070.689.040-09,2024-11-29,Máquinas,AgroMax,Empresa B,P0158,4,83377.68,8399.28,Cartão,Loja,PR,F,1972-09-28
44912,209.384.815-50,2024-11-29,Defensivos,AgriPlus,Empresa C,P0094,6,3936.34,215.48,Cartão,Representante,MG,M,1969-09-12
44913,701.632.990-99,2024-11-29,Fertilizantes,AgriPlus,Empresa C,P0110,9,13637.03,1003.18,Boleto,Online,GO,F,1979-03-16
44914,207.974.430-53,2024-11-29,Defensivos,AgroMax,Empresa A,P0080,2,2493.31,327.43,Boleto,Online,BA,F,1958-08-30
44915,679.062.563-10,2024-11-29,Sementes,AgriPlus,Empresa C,P0010,3,3269.43,231.6,PIX,Online,RS,M,2002-02-17
44916,413.554.586-68,2024-11-29,Máquinas,AgriPlus,Empresa A,P0168,4,24208.27,1923.25,Cartão,Representante,GO,F,1971-04-20
44917,030.154.644-42,2024-11-29,Máquinas,AgriPlus,Empresa B,P0154,4,26156.11,2127.09,Cartão,Loja,BA,F,1993-04-22
44918,720.375.075-26,2024-11-29,Defensivos,CampoForte,Empresa C,P0076,10,9294.37,665.63,Cartão,Online,BA,F,2003-03-16
44919,499.489.854-51,2024-11-29,Máquinas,AgriPlus,Empresa B,P0170,3,11148.08,1101.07,Cartão,Representante,PR,M,1973-03-07
44920,319.488.384-43,2024-11-29,Máquinas,VerdeTech,Empresa B,P0143,6,17712.16,291.74,Cartão,Online,PR,M,1985-08-16
44921,659.277.392-88,2024-11-29,Defensivos,AgriPlus,Empresa C,P0063,9,8912.51,189.01,Boleto,Loja,PR,M,2002-11-01
44922,666.426.883-33,2024-11-29,Fertilizantes,AgroMax,Empresa C,P0110,10,4635.99,279.81,Cartão,Loja,MG,F,1993-06-20
44923,217.802.746-61,2024-11-29,Máquinas,VerdeTech,Empresa B,P0148,7,37007.83,1081.34,PIX,Online,MT,F,2000-09-07
44924,740.662.726-22,2024-11-29,Fertilizantes,CampoForte,Empresa C,P0120,2,2051.11,153.07,Boleto,Loja,PR,M,1993-01-06
44925,486.403.843-04,2024-11-29,Sementes,VerdeTech,Empresa A,P0029,10,5666.58,220.92,PIX,Loja,MG,M,1990-10-28
44926,435.565.655-10,2024-11-29,Máquinas,AgroMax,Empresa C,P0143,4,35703.83,595.61,PIX,Representante,BA,M,2004-06-01
44927,342.400.072-83,2024-11-29,Máquinas,CampoForte,Empresa A,P0152,3,33506.85,804.84,Boleto,Loja,BA,F,1974-02-26
44928,157.529.233-52,2024-11-29,Máquinas,VerdeTech,Empresa A,P0151,2,19149.59,1050.59,Boleto,Online,RS,F,2001-10-19
44929,099.913.834-09,2024-11-29,Defensivos,VerdeTech,Empresa B,P0096,3,2343.54,144.87,Boleto,Loja,BA,M,1959-03-23
44930,009.180.117-60,2024-11-29,Fertilizantes,AgriPlus,Empresa C,P0130,2,1563.93,219.71,PIX,Loja,BA,M,1985-01-07
44931,769.061.664-09,2024-11-29,Máquinas,AgroMax,Empresa C,P0151,8,27272.32,1550.16,PIX,Representante,MT,F,1985-09-08
44932,542.498.661-73,2024-11-29,Fertilizantes,CampoForte,Empresa A,P0138,9,8839.09,1034.18,Boleto,Loja,MG,F,2001-01-22
44933,880.938.758-91,2024-11-29,Máquinas,AgroMax,Empresa A,P0152,10,160170.86,16796.84,PIX,Representante,PR,F,1962-12-07
44934,514.231.074-89,2024-11-29,Fertilizantes,AgroMax,Empresa C,P0111,1,672.23,60.06,Boleto,Representante,BA,M,1986-02-06
44935,099.913.834-09,2024-11-29,Sementes,CampoForte,Empresa C,P0032,3,1802.45,139.66,Boleto,Loja,BA,M,1959-03-23
44936,966.228.353-65,2024-11-29,Fertilizantes,AgriPlus,Empresa B,P0101,2,939.79,55.75,PIX,Online,BA,M,1961-06-29
44937,746.849.445-22,2024-11-29,Máquinas,VerdeTech,Empresa B,P0143,5,14946.56,1760.29,Boleto,Online,RS,F,1947-06-18
44938,667.042.183-43,2024-11-29,Sementes,CampoForte,Empresa C,P0014,2,1318.12,183.1,Boleto,Online,MG,M,1996-05-15
44939,032.409.438-83,2024-11-29,Sementes,AgroMax,Empresa C,P0052,7,2972.1,139.05,Cartão,Online,MT,M,1982-03-12
44940,854.933.468-50,2024-11-29,Fertilizantes,AgroMax,Empresa A,P0133,10,14101.62,1555.88,Boleto,Representante,PR,F,1980-03-05
44941,106.774.663-31,2024-11-29,Sementes,AgriPlus,Empresa B,P0043,7,2266.03,169.13,Cartão,Loja,MT,F,1956-10-25
44942,374.226.437-06,2024-11-29,Defensivos,AgroMax,Empresa C,P0062,7,3324.73,491.04,PIX,Representante,PR,F,1946-08-20
44943,730.896.337-36,2024-11-29,Sementes,AgroMax,Empresa A,P0057,6,3620.58,316.2,Cartão,Online,RS,F,1971-02-26
44944,861.880.208-59,2024-11-29,Fertilizantes,CampoForte,Empresa C,P0140,9,16227.26,781.48,PIX,Loja,PR,M,1991-03-07
44945,593.648.334-73,2024-11-29,Fertilizantes,AgriPlus,Empresa B,P0127,4,8722.39,788.21,PIX,Representante,PR,M,1993-10-13
44946,483.437.494-72,2024-11-29,Fertilizantes,CampoForte,Empresa A,P0125,5,15518.05,1881.25,PIX,Loja,MG,F,2001-02-22
44947,538.520.450-10,2024-11-29,Fertilizantes,VerdeTech,Empresa C,P0138,3,2664.59,208.57,PIX,Online,GO,F,1975-04-30
44948,538.253.843-30,2024-11-29,Defensivos,AgroMax,Empresa C,P0065,8,14927.83,559.61,Cartão,Online,RS,F,1964-05-16
44949,051.202.339-53,2024-11-29,Sementes,AgroMax,Empresa B,P0053,10,11008.3,676.2,PIX,Representante,BA,F,1952-01-07
44950,908.024.871-14,2024-11-29,Máquinas,VerdeTech,Empresa B,P0160,7,210428.1,24576.81,PIX,Online,MT,F,2000-04-05
44951,621.500.258-50,2024-11-29,Sementes,AgriPlus,Empresa B,P0019,1,994.01,37.07,Cartão,Online,PR,M,1959-04-12
44952,703.431.270-24,2024-11-29,Máquinas,CampoForte,Empresa C,P0169,4,40734.69,4793.55,PIX,Loja,MT,M,2003-02-15
44953,506.280.306-30,2024-11-29,Máquinas,VerdeTech,Empresa C,P0163,6,33337.34,1462.9,Boleto,Loja,RS,F,1976-03-08
44954,488.071.951-00,2024-11-29,Sementes,CampoForte,Empresa B,P0037,3,2667.48,169.26,Cartão,Loja,MG,M,1999-11-12
44955,764.845.798-90,2024-11-29,Defensivos,CampoForte,Empresa C,P0090,6,2536.23,410.55,PIX,Representante,BA,M,2007-02-20
44956,841.846.093-84,2024-11-29,Máquinas,CampoForte,Empresa A,P0178,5,53447.68,3613.77,PIX,Loja,PR,M,1994-07-03
44957,459.584.733-52,2024-11-29,Máquinas,AgriPlus,Empresa C,P0154,1,16995.02,1189.45,Cartão,Online,BA,F,1953-12-30
44958,679.062.563-10,2024-11-29,Sementes,AgroMax,Empresa B,P0042,10,7344.57,98.03,Cartão,Representante,RS,M,2002-02-17
44959,907.689.836-73,2024-11-29,Máquinas,VerdeTech,Empresa B,P0161,5,31318.47,1271.93,PIX,Online,BA,M,1956-09-03
44960,264.558.410-18,2024-11-29,Sementes,AgriPlus,Empresa B,P0022,4,1989.15,163.09,Cartão,Loja,MT,M,1975-09-14
44961,834.429.620-05,2024-11-29,Sementes,AgriPlus,Empresa B,P0046,3,2195.8,317.06,Cartão,Representante,PR,F,1970-06-14
44962,285.640.420-02,2024-11-29,Máquinas,AgriPlus,Empresa B,P0163,10,35442.61,1709.49,PIX,Online,PR,F,1992-10-10
44963,183.791.638-18,2024-11-29,Máquinas,AgriPlus,Empresa B,P0153,10,21710.47,3338.33,Boleto,Online,MT,F,1974-09-12
44964,497.823.455-71,2024-11-29,Defensivos,VerdeTech,Empresa A,P0078,5,4866.14,489.01,Cartão,Loja,PR,F,1982-11-08
44965,909.286.700-40,2024-11-29,Sementes,AgriPlus,Empresa C,P0046,3,1115.32,149.21,Boleto,Loja,MG,F,1947-02-18
44966,483.148.214-54,2024-11-29,Máquinas,CampoForte,Empresa C,P0158,2,15834.25,1005.17,Boleto,Representante,MT,F,1977-08-10
44967,430.037.988-20,2024-11-29,Máquinas,CampoForte,Empresa B,P0149,3,44577.86,446.89,Boleto,Representante,PR,M,1988-09-14
44968,957.824.802-46,2024-11-29,Máquinas,VerdeTech,Empresa C,P0151,7,163105.78,17573.18,PIX,Representante,GO,F,2002-07-29
44969,687.345.074-00,2024-11-29,Máquinas,CampoForte,Empresa B,P0144,1,8808.5,787.39,Boleto,Online,BA,F,1968-12-18
44970,602.522.870-10,2024-11-29,Máquinas,CampoForte,Empresa A,P0172,1,17389.72,397.84,Cartão,Online,BA,M,1999-09-27
44971,462.715.573-50,2024-11-29,Fertilizantes,CampoForte,Empresa A,P0112,4,5405.99,597.89,Cartão,Loja,GO,M,1971-10-13
44972,830.983.877-85,2024-11-29,Fertilizantes,CampoForte,Empresa C,P0139,6,11726.15,780.85,PIX,Representante,RS,M,1978-10-22
44973,372.375.837-19,2024-11-29,Sementes,AgroMax,Empresa B,P0013,10,12495.88,920.72,Boleto,Representante,PR,F,2006-10-12
44974,124.273.352-31,2024-11-29,Máquinas,AgroMax,Empresa A,P0175,1,10262.06,714.81,Boleto,Online,GO,F,1980-07-30
44975,250.917.964-01,2024-11-29,Defensivos,AgroMax,Empresa A,P0081,4,5919.47,317.13,Cartão,Representante,GO,F,1953-02-11
44976,742.026.134-22,2024-11-29,Defensivos,AgroMax,Empresa C,P0091,5,4937.59,443.31,Boleto,Online,BA,M,1978-09-01
44977,462.051.908-18,2024-11-29,Máquinas,AgroMax,Empresa A,P0180,10,38275.36,1928.24,Cartão,Representante,GO,F,2003-03-17
44978,169.020.903-86,2024-11-29,Defensivos,AgriPlus,Empresa A,P0087,6,6331.39,243.35,Boleto,Representante,PR,M,1994-07-07
44979,323.694.503-63,2024-11-29,Fertilizantes,CampoForte,Empresa C,P0127,4,3845.75,239.21,Boleto,Representante,PR,F,2000-03-31
44980,522.288.316-70,2024-11-29,Máquinas,VerdeTech,Empresa B,P0179,4,20604.15,733.21,Boleto,Representante,MG,M,1998-08-05
44981,036.713.673-26,2024-11-29,Defensivos,CampoForte,Empresa C,P0073,10,16202.17,1954.63,PIX,Online,MT,M,1997-07-24
44982,836.321.296-22,2024-11-29,Sementes,CampoForte,Empresa C,P0034,9,5053.97,505.42,PIX,Representante,BA,F,1959-01-03
44983,845.691.005-89,2024-11-29,Defensivos,CampoForte,Empresa A,P0098,6,19174.44,1094.28,Boleto,Loja,PR,M,1968-10-06
44984,432.498.885-40,2024-11-29,Defensivos,VerdeTech,Empresa B,P0075,10,4149.97,333.43,Cartão,Loja,MT,M,1990-12-26
44985,506.559.336-11,2024-11-29,Defensivos,CampoForte,Empresa C,P0096,9,14236.93,714.05,PIX,Online,PR,M,2004-10-23
44986,089.515.855-81,2024-11-29,Máquinas,AgroMax,Empresa B,P0162,6,23849.73,3068.79,Cartão,Loja,MT,F,1948-04-24
44987,471.155.402-50,2024-11-29,Máquinas,AgriPlus,Empresa B,P0164,9,99534.74,4502.02,PIX,Representante,PR,M,1955-10-12
44988,715.670.221-11,2024-11-29,Fertilizantes,VerdeTech,Empresa A,P0129,1,1676.28,49.23,Cartão,Loja,BA,M,1995-08-11
44989,459.743.728-24,2024-11-29,Fertilizantes,CampoForte,Empresa A,P0101,7,10366.04,635.09,Boleto,Loja,GO,M,1995-01-08
44990,732.130.337-31,2024-11-29,Máquinas,CampoForte,Empresa B,P0171,10,55396.57,2321.63,Boleto,Online,GO,M,1987-09-13
44991,428.829.222-05,2024-11-29,Fertilizantes,CampoForte,Empresa A,P0139,4,4073.95,225.13,Cartão,Loja,PR,M,1958-01-04
44992,798.875.682-60,2024-11-29,Defensivos,VerdeTech,Empresa B,P0086,5,2081.11,195.59,Boleto,Online,PR,F,1955-10-25
44993,499.979.548-58,2024-11-29,Máquinas,VerdeTech,Empresa C,P0159,1,11439.81,1030.43,Boleto,Online,PR,F,1962-02-08
44994,599.678.580-36,2024-11-29,Máquinas,CampoForte,Empresa B,P0161,10,74227.64,4648.36,Cartão,Representante,BA,M,1956-05-28
44995,575.420.983-57,2024-11-29,Sementes,AgriPlus,Empresa C,P0036,4,1123.95,63.81,PIX,Representante,PR,M,1990-06-05
44996,174.095.804-70,2024-11-29,Fertilizantes,VerdeTech,Empresa A,P0129,8,6278.39,322.25,Cartão,Online,RS,F,1958-03-03
44997,210.116.978-90,2024-11-29,Sementes,CampoForte,Empresa B,P0044,7,6410.38,561.83,PIX,Loja,MT,F,2007-02-06
44998,865.997.608-80,2024-11-29,Defensivos,VerdeTech,Empresa C,P0096,10,10314.89,499.51,Boleto,Loja,PR,M,1956-03-08
44999,949.859.193-81,2024-11-29,Defensivos,AgroMax,Empresa C,P0084,7,2723.8,462.11,PIX,Loja,PR,F,1974-07-22
45000,022.098.305-40,2024-11-29,Máquinas,AgroMax,Empresa A,P0167,5,57611.08,4436.57,Boleto,Representante,PR,M,1972-08-05
45001,940.950.620-45,2024-11-29,Sementes,AgriPlus,Empresa A,P0001,1,493.41,43.54,Boleto,Loja,MG,M,1994-11-02
45002,292.292.818-75,2024-11-29,Sementes,VerdeTech,Empresa B,P0002,3,2353.3,339.95,PIX,Online,RS,F,2006-10-21
45003,444.843.569-53,2024-11-29,Defensivos,AgriPlus,Empresa B,P0100,2,2753.68,181.88,Cartão,Loja,MT,F,2001-12-08
45004,844.077.752-38,2024-11-29,Máquinas,AgroMax,Empresa A,P0142,9,60901.75,1439.18,Boleto,Representante,PR,F,1951-06-02
45005,004.443.101-50,2024-11-29,Máquinas,AgriPlus,Empresa B,P0153,10,119114.53,4760.27,Cartão,Online,PR,F,1995-10-24
45006,866.258.107-20,2024-11-29,Defensivos,CampoForte,Empresa B,P0091,8,5145.27,233.61,Cartão,Loja,PR,F,1989-09-01
45007,837.372.397-89,2024-11-29,Sementes,CampoForte,Empresa A,P0002,8,10000.3,261.7,Cartão,Representante,PR,F,1979-04-15
45008,309.437.134-55,2024-11-29,Sementes,CampoForte,Empresa C,P0058,3,1418.08,64.55,Boleto,Loja,PR,M,1951-04-13
45009,262.472.862-79,2024-11-29,Fertilizantes,AgriPlus,Empresa A,P0106,7,4599.85,264.66,PIX,Online,PR,F,1988-01-22
45010,501.790.235-00,2024-11-30,Defensivos,VerdeTech,Empresa A,P0067,10,9191.23,584.67,Cartão,Online,PR,M,1973-06-27
45011,058.945.547-80,2024-11-30,Fertilizantes,AgriPlus,Empresa A,P0117,1,932.0,32.25,Boleto,Representante,BA,M,1994-06-26
45012,699.396.686-78,2024-11-30,Máquinas,AgroMax,Empresa B,P0150,2,11515.74,1423.68,PIX,Online,PR,M,1977-01-21
45013,380.100.768-56,2024-11-30,Máquinas,AgriPlus,Empresa C,P0141,4,16410.46,645.14,PIX,Loja,GO,F,2002-09-18
45014,121.992.994-81,2024-11-30,Defensivos,AgriPlus,Empresa A,P0080,2,2650.08,156.92,Cartão,Loja,GO,M,1999-10-07
45015,735.110.806-49,2024-11-30,Máquinas,AgroMax,Empresa B,P0162,5,91414.76,3189.79,Boleto,Loja,PR,M,1950-01-21
45016,492.561.184-40,2024-11-30,Máquinas,AgroMax,Empresa C,P0153,3,35748.51,2200.08,PIX,Representante,PR,M,2006-04-21
45017,988.623.699-05,2024-11-30,Defensivos,AgroMax,Empresa C,P0071,6,3581.24,523.3,Cartão,Loja,PR,M,1964-01-20
45018,692.435.236-78,2024-11-30,Defensivos,AgriPlus,Empresa A,P0090,2,1541.16,191.62,Cartão,Online,BA,F,1958-09-04
45019,205.435.332-98,2024-11-30,Defensivos,CampoForte,Empresa C,P0065,8,14366.22,445.38,Boleto,Online,PR,F,1976-09-16
45020,666.701.522-72,2024-11-30,Defensivos,AgriPlus,Empresa A,P0065,4,8030.39,834.77,Cartão,Online,PR,F,1974-01-18
45021,306.642.226-76,2024-11-30,Máquinas,AgriPlus,Empresa C,P0167,4,21947.95,2038.57,Boleto,Online,MG,F,1975-04-15
45022,028.051.504-90,2024-11-30,Sementes,AgroMax,Empresa B,P0004,1,581.98,78.58,Cartão,Online,RS,M,1992-03-11
45023,850.044.857-12,2024-11-30,Sementes,CampoForte,Empresa C,P0008,7,1972.44,31.38,PIX,Online,PR,F,1982-11-08
45024,065.130.338-96,2024-11-30,Máquinas,CampoForte,Empresa A,P0173,10,35429.97,2436.83,Cartão,Loja,GO,F,1951-08-03
45025,174.560.806-07,2024-11-30,Defensivos,VerdeTech,Empresa A,P0082,5,7118.34,318.61,PIX,Online,MT,M,1951-04-08
45026,492.507.077-03,2024-11-30,Sementes,AgroMax,Empresa C,P0004,6,3135.71,311.35,PIX,Online,PR,F,1950-09-01
45027,945.895.676-52,2024-11-30,Defensivos,AgriPlus,Empresa B,P0070,3,1675.43,102.37,PIX,Online,RS,M,1953-04-27
45028,435.332.307-59,2024-11-30,Sementes,CampoForte,Empresa C,P0050,5,5343.92,337.48,PIX,Representante,MG,F,1992-05-30
45029,006.810.583-58,2024-11-30,Máquinas,CampoForte,Empresa C,P0173,8,39645.56,619.96,Boleto,Loja,GO,F,1949-05-18
45030,036.714.962-15,2024-11-30,Defensivos,CampoForte,Empresa C,P0064,7,4685.4,326.39,Boleto,Loja,MG,M,1999-04-10
45031,252.163.015-26,2024-11-30,Máquinas,VerdeTech,Empresa A,P0156,8,63203.45,5800.79,PIX,Online,MG,F,1959-04-19
45032,689.445.426-43,2024-11-30,Defensivos,CampoForte,Empresa C,P0076,2,1310.46,157.48,PIX,Loja,PR,F,1994-12-28
45033,238.729.293-64,2024-11-30,Defensivos,VerdeTech,Empresa A,P0062,1,515.03,62.0,Cartão,Representante,GO,M,1980-07-18
45034,899.944.921-10,2024-11-30,Máquinas,VerdeTech,Empresa A,P0178,1,6985.67,821.26,Cartão,Online,MT,M,1958-04-26
45035,990.460.355-30,2024-11-30,Fertilizantes,AgriPlus,Empresa C,P0113,6,6179.03,418.69,Cartão,Loja,MT,F,1996-03-06
45036,503.021.990-04,2024-11-30,Máquinas,AgroMax,Empresa C,P0152,7,59853.59,2433.25,PIX,Loja,MT,F,1993-09-02
45037,589.990.950-10,2024-11-30,Fertilizantes,AgroMax,Empresa A,P0121,6,5744.42,567.7,Boleto,Representante,PR,M,1954-07-31
45038,319.846.071-97,2024-11-30,Sementes,VerdeTech,Empresa A,P0026,6,4391.4,456.72,Boleto,Representante,MT,F,1976-02-20
45039,926.071.624-16,2024-11-30,Máquinas,AgroMax,Empresa B,P0159,10,69390.13,3108.97,Boleto,Loja,MT,M,1997-02-02
45040,035.132.266-32,2024-11-30,Máquinas,AgriPlus,Empresa A,P0166,7,89739.96,741.76,Boleto,Loja,GO,F,1950-11-24
45041,582.067.407-32,2024-11-30,Defensivos,VerdeTech,Empresa A,P0099,5,5751.32,491.68,PIX,Online,PR,M,1965-08-20
45042,013.821.031-40,2024-11-30,Fertilizantes,AgriPlus,Empresa C,P0136,6,3617.66,118.9,Cartão,Loja,BA,F,1987-05-15
45043,145.066.667-12,2024-11-30,Fertilizantes,AgriPlus,Empresa C,P0101,5,2495.67,98.23,Cartão,Online,PR,F,1980-07-16
45044,586.910.288-07,2024-11-30,Defensivos,AgroMax,Empresa C,P0073,3,5133.41,525.07,Boleto,Loja,PR,M,2002-07-01
45045,551.737.012-85,2024-11-30,Fertilizantes,VerdeTech,Empresa A,P0128,7,7631.84,438.67,Cartão,Representante,PR,F,1965-02-12
45046,895.544.721-37,2024-11-30,Sementes,AgriPlus,Empresa B,P0009,1,454.29,42.99,Boleto,Online,PR,M,2002-03-11
45047,981.455.519-35,2024-11-30,Defensivos,CampoForte,Empresa C,P0071,10,6549.84,692.96,Boleto,Loja,MT,M,1988-03-16
45048,311.655.190-11,2024-11-30,Máquinas,AgroMax,Empresa A,P0174,3,63387.99,3008.1,Cartão,Online,RS,M,1974-04-30
45049,514.378.104-38,2024-11-30,Máquinas,AgroMax,Empresa A,P0170,1,6432.35,304.65,PIX,Representante,PR,M,1968-12-16
45050,997.689.155-52,2024-11-30,Defensivos,VerdeTech,Empresa B,P0062,2,1854.41,192.91,PIX,Online,GO,F,1986-11-04
45051,408.589.301-70,2024-11-30,Sementes,AgriPlus,Empresa A,P0049,1,835.89,36.81,Cartão,Online,GO,F,2007-08-18
45052,046.277.605-07,2024-11-30,Fertilizantes,CampoForte,Empresa A,P0106,4,4733.52,100.04,PIX,Online,MT,F,2000-01-09
