transacao_id,cpf,data_compra,split,churn_label,proxima_categoria,proximo_valor_bucket
27085,474.831.934-84,2024-05-12,train,0.0,Fertilizantes,9.0
35961,474.831.934-84,2024-08-19,train,1.0,Máquinas,9.0
58179,474.831.934-84,2025-04-28,train,0.0,Fertilizantes,9.0
58390,474.831.934-84,2025-05-01,train,0.0,Sementes,9.0
66552,474.831.934-84,2025-08-03,train,1.0,Sementes,7.0
80421,474.831.934-84,2026-01-06,val,0.0,Máquinas,1.0
85150,474.831.934-84,2026-03-01,test,1.0,,
79356,474.841.563-02,2025-12-25,val,1.0,,
994,474.967.614-43,2023-08-03,train,1.0,Defensivos,2.0
34431,474.967.614-43,2024-08-01,train,0.0,Fertilizantes,2.0
37617,474.967.614-43,2024-09-06,train,1.0,Fertilizantes,8.0
49957,474.967.614-43,2025-01-24,train,0.0,Defensivos,0.0
52011,474.967.614-43,2025-02-16,train,0.0,Fertilizantes,7.0
52959,474.967.614-43,2025-02-28,train,0.0,Fertilizantes,8.0
54795,474.967.614-43,2025-03-20,train,0.0,Fertilizantes,9.0
57991,474.967.614-43,2025-04-26,train,0.0,Fertilizantes,8.0
64406,474.967.614-43,2025-07-09,train,0.0,Fertilizantes,8.0
68699,474.967.614-43,2025-08-28,train,0.0,Máquinas,3.0
78633,474.967.614-43,2025-12-17,val,0.0,Máquinas,6.0
80134,474.967.614-43,2026-01-03,val,0.0,Fertilizantes,4.0
82046,474.967.614-43,2026-01-24,val,0.0,Fertilizantes,3.0
83581,474.967.614-43,2026-02-11,test,0.0,Fertilizantes,4.0
84282,474.967.614-43,2026-02-19,test,0.0,Fertilizantes,2.0
84700,474.967.614-43,2026-02-23,test,0.0,Fertilizantes,9.0
84703,474.967.614-43,2026-02-23,test,0.0,Defensivos,1.0
93308,474.967.614-43,2026-05-30,test,0.0,Fertilizantes,8.0
93309,474.967.614-43,2026-05-30,test,0.0,Fertilizantes,2.0
93657,474.967.614-43,2026-06-03,test,0.0,Fertilizantes,7.0
93945,474.967.614-43,2026-06-05,test,0.0,Fertilizantes,7.0
99269,474.967.614-43,2026-07-24,test,,,
7288,475.164.792-09,2023-10-03,train,1.0,Fertilizantes,3.0
37058,475.164.792-09,2024-08-31,train,0.0,Sementes,9.0
40091,475.164.792-09,2024-10-04,train,1.0,,
15153,475.247.675-44,2023-12-27,train,1.0,,
34570,475.263.896-79,2024-08-03,train,1.0,Fertilizantes,0.0
58365,475.263.896-79,2025-04-30,train,1.0,Máquinas,9.0
72161,475.263.896-79,2025-10-06,train,0.0,Fertilizantes,2.0
79024,475.263.896-79,2025-12-21,val,1.0,,
60843,475.337.803-96,2025-05-29,train,0.0,Defensivos,7.0
71261,475.337.803-96,2025-09-26,train,0.0,Defensivos,2.0
72632,475.337.803-96,2025-10-11,train,0.0,Máquinas,4.0
78704,475.337.803-96,2025-12-18,val,1.0,,
4678,475.398.181-90,2023-09-05,train,0.0,Defensivos,9.0
7174,475.398.181-90,2023-10-01,train,0.0,Sementes,4.0
10835,475.398.181-90,2023-11-09,train,0.0,Sementes,5.0
11953,475.398.181-90,2023-11-22,train,0.0,Sementes,1.0
17471,475.398.181-90,2024-01-23,train,0.0,Sementes,7.0
18807,475.398.181-90,2024-02-07,train,1.0,Máquinas,8.0
50683,475.398.181-90,2025-02-01,train,1.0,Sementes,3.0
65332,475.398.181-90,2025-07-20,train,1.0,Defensivos,0.0
97951,475.398.181-90,2026-07-14,test,,,
8269,475.427.397-43,2023-10-13,train,1.0,Máquinas,3.0
29009,475.427.397-43,2024-06-02,train,0.0,Fertilizantes,4.0
39779,475.427.397-43,2024-09-30,train,0.0,Fertilizantes,7.0
41796,475.427.397-43,2024-10-24,train,1.0,Máquinas,4.0
53864,475.427.397-43,2025-03-09,train,1.0,Máquinas,3.0
68234,475.427.397-43,2025-08-22,train,1.0,,
16942,475.463.678-32,2024-01-17,train,0.0,Defensivos,7.0
17792,475.463.678-32,2024-01-27,train,0.0,Fertilizantes,4.0
21819,475.463.678-32,2024-03-12,train,1.0,Sementes,4.0
47969,475.463.678-32,2025-01-02,train,1.0,Fertilizantes,3.0
82480,475.463.678-32,2026-01-29,test,0.0,Defensivos,7.0
91560,475.463.678-32,2026-05-11,test,,,
4639,475.466.075-74,2023-09-05,train,0.0,Sementes,4.0
7697,475.466.075-74,2023-10-07,train,0.0,Sementes,7.0
9101,475.466.075-74,2023-10-22,train,0.0,Sementes,3.0
11792,475.466.075-74,2023-11-20,train,0.0,Sementes,2.0
18947,475.466.075-74,2024-02-09,train,1.0,Defensivos,3.0
30391,475.466.075-74,2024-06-17,train,0.0,Sementes,3.0
31246,475.466.075-74,2024-06-27,train,1.0,Sementes,8.0
57146,475.466.075-74,2025-04-16,train,0.0,Fertilizantes,8.0
57151,475.466.075-74,2025-04-16,train,1.0,Sementes,2.0
68746,475.466.075-74,2025-08-28,train,1.0,,
13916,475.472.637-55,2023-12-14,train,1.0,,
76459,475.499.515-51,2025-11-23,val,1.0,,
17002,475.620.458-95,2024-01-17,train,1.0,Fertilizantes,6.0
58653,475.620.458-95,2025-05-04,train,1.0,,
13539,475.770.679-03,2023-12-10,train,1.0,Defensivos,0.0
63803,475.770.679-03,2025-07-02,train,0.0,Máquinas,6.0
64348,475.770.679-03,2025-07-09,train,1.0,Máquinas,5.0
91848,475.770.679-03,2026-05-14,test,,,
22942,475.777.439-76,2024-03-25,train,0.0,Sementes,7.0
29396,475.777.439-76,2024-06-06,train,1.0,,
1674,475.788.532-60,2023-08-08,train,1.0,Fertilizantes,6.0
17842,475.788.532-60,2024-01-27,train,0.0,Sementes,9.0
24761,475.788.532-60,2024-04-15,train,0.0,Sementes,7.0
27808,475.788.532-60,2024-05-20,train,0.0,Sementes,9.0
30476,475.788.532-60,2024-06-18,train,0.0,Sementes,1.0
31615,475.788.532-60,2024-07-01,train,0.0,Fertilizantes,5.0
33480,475.788.532-60,2024-07-22,train,0.0,Defensivos,9.0
38567,475.788.532-60,2024-09-17,train,0.0,Sementes,7.0
41431,475.788.532-60,2024-10-20,train,0.0,Sementes,5.0
47481,475.788.532-60,2024-12-27,train,1.0,Fertilizantes,8.0
58579,475.788.532-60,2025-05-03,train,0.0,Sementes,0.0
68104,475.788.532-60,2025-08-21,train,0.0,Sementes,2.0
68966,475.788.532-60,2025-08-30,train,0.0,Sementes,4.0
70238,475.788.532-60,2025-09-15,train,0.0,Sementes,0.0
74124,475.788.532-60,2025-10-28,train,0.0,Sementes,4.0
78962,475.788.532-60,2025-12-21,val,1.0,Sementes,3.0
90117,475.788.532-60,2026-04-25,test,,,
36692,475.804.517-86,2024-08-27,train,0.0,Defensivos,3.0
36864,475.804.517-86,2024-08-29,train,0.0,Sementes,8.0
37171,475.804.517-86,2024-09-01,train,1.0,Máquinas,1.0
52481,475.804.517-86,2025-02-22,train,1.0,,
48101,475.852.947-78,2025-01-03,train,1.0,Fertilizantes,8.0
94880,475.852.947-78,2026-06-15,test,,,
7199,475.867.400-03,2023-10-02,train,0.0,Máquinas,0.0
9424,475.867.400-03,2023-10-26,train,1.0,Fertilizantes,1.0
25136,475.867.400-03,2024-04-20,train,0.0,Sementes,3.0
28586,475.867.400-03,2024-05-28,train,1.0,Máquinas,9.0
56441,475.867.400-03,2025-04-08,train,1.0,Defensivos,9.0
85806,475.867.400-03,2026-03-08,test,0.0,Máquinas,4.0
89876,475.867.400-03,2026-04-22,test,0.0,Máquinas,6.0
94782,475.867.400-03,2026-06-14,test,0.0,Máquinas,4.0
95286,475.867.400-03,2026-06-19,test,,,
2904,475.909.406-74,2023-08-19,train,0.0,Defensivos,9.0
10126,475.909.406-74,2023-11-02,train,0.0,Fertilizantes,1.0
16707,475.909.406-74,2024-01-14,train,1.0,Defensivos,0.0
57046,475.909.406-74,2025-04-15,train,1.0,Defensivos,4.0
70194,475.909.406-74,2025-09-14,train,1.0,Fertilizantes,3.0
96254,475.909.406-74,2026-06-29,test,0.0,Defensivos,0.0
97277,475.909.406-74,2026-07-08,test,,,
50275,476.101.643-48,2025-01-28,train,1.0,,
7231,476.132.735-98,2023-10-02,train,0.0,Fertilizantes,3.0
15237,476.132.735-98,2023-12-28,train,0.0,Fertilizantes,0.0
15613,476.132.735-98,2024-01-01,train,0.0,Defensivos,0.0
23307,476.132.735-98,2024-03-29,train,0.0,Fertilizantes,9.0
27886,476.132.735-98,2024-05-21,train,1.0,Fertilizantes,2.0
57578,476.132.735-98,2025-04-21,train,1.0,Defensivos,7.0
85691,476.132.735-98,2026-03-07,test,0.0,Defensivos,9.0
93783,476.132.735-98,2026-06-04,test,0.0,Fertilizantes,3.0
94078,476.132.735-98,2026-06-07,test,,,
10771,476.240.443-82,2023-11-09,train,1.0,Sementes,8.0
69367,476.240.443-82,2025-09-04,train,1.0,,
5673,476.644.359-43,2023-09-15,train,0.0,Defensivos,3.0
8691,476.644.359-43,2023-10-17,train,0.0,Defensivos,8.0
12839,476.644.359-43,2023-12-02,train,0.0,Defensivos,1.0
23283,476.644.359-43,2024-03-29,train,1.0,Defensivos,8.0
49953,476.644.359-43,2025-01-24,train,1.0,Defensivos,4.0
69535,476.644.359-43,2025-09-06,train,0.0,Defensivos,9.0
69548,476.644.359-43,2025-09-06,train,0.0,Defensivos,9.0
75645,476.644.359-43,2025-11-14,val,1.0,Defensivos,4.0
98682,476.644.359-43,2026-07-20,test,,,
39147,476.729.006-68,2024-09-23,train,1.0,Fertilizantes,8.0
62178,476.729.006-68,2025-06-14,train,0.0,Sementes,8.0
67847,476.729.006-68,2025-08-18,train,0.0,Máquinas,7.0
73726,476.729.006-68,2025-10-23,train,0.0,Máquinas,2.0
78446,476.729.006-68,2025-12-15,val,0.0,Máquinas,2.0
78600,476.729.006-68,2025-12-17,val,1.0,Defensivos,8.0
91859,476.729.006-68,2026-05-14,test,,,
11370,476.740.566-19,2023-11-16,train,0.0,Fertilizantes,0.0
17484,476.740.566-19,2024-01-23,train,0.0,Defensivos,2.0
17502,476.740.566-19,2024-01-23,train,0.0,Defensivos,6.0
21100,476.740.566-19,2024-03-04,train,0.0,Máquinas,6.0
23266,476.740.566-19,2024-03-29,train,0.0,Defensivos,0.0
30402,476.740.566-19,2024-06-17,train,0.0,Defensivos,9.0
31221,476.740.566-19,2024-06-27,train,0.0,Defensivos,9.0
32015,476.740.566-19,2024-07-05,train,0.0,Fertilizantes,2.0
32208,476.740.566-19,2024-07-07,train,0.0,Defensivos,1.0
32954,476.740.566-19,2024-07-16,train,0.0,Defensivos,7.0
33924,476.740.566-19,2024-07-27,train,0.0,Defensivos,3.0
42792,476.740.566-19,2024-11-04,train,0.0,Defensivos,3.0
46793,476.740.566-19,2024-12-19,train,0.0,Defensivos,1.0
47811,476.740.566-19,2024-12-31,train,0.0,Defensivos,3.0
49914,476.740.566-19,2025-01-24,train,0.0,Sementes,8.0
50818,476.740.566-19,2025-02-03,train,0.0,Defensivos,4.0
51655,476.740.566-19,2025-02-12,train,0.0,Defensivos,7.0
52623,476.740.566-19,2025-02-24,train,0.0,Defensivos,5.0
55325,476.740.566-19,2025-03-25,train,0.0,Fertilizantes,1.0
63849,476.740.566-19,2025-07-03,train,0.0,Defensivos,5.0
67914,476.740.566-19,2025-08-19,train,0.0,Defensivos,4.0
72557,476.740.566-19,2025-10-10,train,0.0,Defensivos,8.0
72679,476.740.566-19,2025-10-12,train,0.0,Fertilizantes,4.0
75065,476.740.566-19,2025-11-07,val,0.0,Defensivos,8.0
76103,476.740.566-19,2025-11-19,val,0.0,Defensivos,4.0
76119,476.740.566-19,2025-11-19,val,0.0,Fertilizantes,3.0
77148,476.740.566-19,2025-12-01,val,0.0,Defensivos,5.0
82435,476.740.566-19,2026-01-28,val,0.0,Máquinas,1.0
85944,476.740.566-19,2026-03-10,test,0.0,Defensivos,2.0
87015,476.740.566-19,2026-03-22,test,0.0,Fertilizantes,4.0
87644,476.740.566-19,2026-03-29,test,0.0,Defensivos,0.0
87733,476.740.566-19,2026-03-30,test,0.0,Defensivos,5.0
89299,476.740.566-19,2026-04-16,test,0.0,Defensivos,0.0
91008,476.740.566-19,2026-05-05,test,,,
39796,476.759.189-91,2024-10-01,train,1.0,Fertilizantes,4.0
60034,476.759.189-91,2025-05-20,train,1.0,Fertilizantes,3.0
85008,476.759.189-91,2026-02-27,test,1.0,,
10752,476.804.760-20,2023-11-08,train,0.0,Sementes,3.0
13611,476.804.760-20,2023-12-10,train,1.0,Máquinas,9.0
53738,476.804.760-20,2025-03-08,train,1.0,Máquinas,2.0
81062,476.804.760-20,2026-01-13,val,0.0,Máquinas,5.0
84290,476.804.760-20,2026-02-19,test,0.0,Máquinas,6.0
84291,476.804.760-20,2026-02-19,test,0.0,Defensivos,7.0
95427,476.804.760-20,2026-06-20,test,,,
19218,476.805.033-62,2024-02-12,train,1.0,,
85320,476.807.468-50,2026-03-03,test,1.0,,
5109,476.852.862-70,2023-09-10,train,0.0,Sementes,3.0
8467,476.852.862-70,2023-10-15,train,0.0,Sementes,9.0
10271,476.852.862-70,2023-11-03,train,0.0,Fertilizantes,9.0
12988,476.852.862-70,2023-12-04,train,0.0,Fertilizantes,7.0
13701,476.852.862-70,2023-12-11,train,0.0,Sementes,9.0
13939,476.852.862-70,2023-12-14,train,0.0,Sementes,0.0
21734,476.852.862-70,2024-03-11,train,0.0,Defensivos,0.0
22485,476.852.862-70,2024-03-19,train,1.0,Defensivos,4.0
41944,476.852.862-70,2024-10-25,train,0.0,Sementes,7.0
45981,476.852.862-70,2024-12-10,train,1.0,Sementes,8.0
62720,476.852.862-70,2025-06-20,train,0.0,Sementes,9.0
68149,476.852.862-70,2025-08-21,train,0.0,Sementes,1.0
68921,476.852.862-70,2025-08-30,train,0.0,Defensivos,4.0
69379,476.852.862-70,2025-09-04,train,0.0,Fertilizantes,5.0
70415,476.852.862-70,2025-09-16,train,0.0,Sementes,7.0
71437,476.852.862-70,2025-09-28,train,0.0,Máquinas,5.0
74744,476.852.862-70,2025-11-04,val,0.0,Máquinas,4.0
76394,476.852.862-70,2025-11-22,val,0.0,Máquinas,7.0
78751,476.852.862-70,2025-12-18,val,0.0,Fertilizantes,6.0
78880,476.852.862-70,2025-12-20,val,0.0,Máquinas,1.0
82634,476.852.862-70,2026-01-31,test,0.0,Sementes,0.0
83042,476.852.862-70,2026-02-04,test,0.0,Máquinas,5.0
87018,476.852.862-70,2026-03-22,test,0.0,Sementes,0.0
90502,476.852.862-70,2026-04-29,test,0.0,Sementes,1.0
96857,476.852.862-70,2026-07-04,test,0.0,Máquinas,2.0
98114,476.852.862-70,2026-07-15,test,,,
38338,476.868.091-70,2024-09-15,train,1.0,,
10814,476.887.917-90,2023-11-09,train,1.0,Sementes,9.0
26505,476.887.917-90,2024-05-05,train,1.0,Fertilizantes,1.0
87326,476.887.917-90,2026-03-26,test,0.0,Defensivos,7.0
87487,476.887.917-90,2026-03-27,test,1.0,,
1336,477.045.706-50,2023-08-05,train,1.0,Máquinas,6.0
47602,477.045.706-50,2024-12-29,train,0.0,Fertilizantes,6.0
47945,477.045.706-50,2025-01-01,train,0.0,Máquinas,9.0
51933,477.045.706-50,2025-02-16,train,1.0,Sementes,6.0
89924,477.045.706-50,2026-04-22,test,0.0,Sementes,0.0
92197,477.045.706-50,2026-05-18,test,,,
24371,477.225.208-80,2024-04-10,train,1.0,Máquinas,8.0
47769,477.225.208-80,2024-12-31,train,1.0,Defensivos,4.0
99690,477.225.208-80,2026-07-26,test,,,
4913,477.322.781-86,2023-09-08,train,0.0,Sementes,5.0
7634,477.322.781-86,2023-10-06,train,0.0,Sementes,8.0
7635,477.322.781-86,2023-10-06,train,0.0,Sementes,9.0
11053,477.322.781-86,2023-11-12,train,0.0,Sementes,6.0
18888,477.322.781-86,2024-02-08,train,1.0,Sementes,8.0
60551,477.322.781-86,2025-05-26,train,0.0,Sementes,4.0
64135,477.322.781-86,2025-07-06,train,1.0,Defensivos,0.0
93438,477.322.781-86,2026-05-31,test,,,
19271,477.335.167-57,2024-02-12,train,1.0,,
59497,477.351.243-17,2025-05-14,train,1.0,,
53715,477.391.647-80,2025-03-08,train,1.0,,
28536,477.487.719-01,2024-05-28,train,1.0,Fertilizantes,5.0
66450,477.487.719-01,2025-08-02,train,0.0,Fertilizantes,2.0
73191,477.487.719-01,2025-10-17,train,1.0,,
3874,477.490.441-40,2023-08-29,train,1.0,Fertilizantes,1.0
96355,477.490.441-40,2026-06-30,test,,,
41695,477.624.836-08,2024-10-22,train,1.0,Fertilizantes,8.0
75718,477.624.836-08,2025-11-15,val,1.0,,
42609,477.709.076-08,2024-11-02,train,1.0,Defensivos,1.0
54867,477.709.076-08,2025-03-20,train,0.0,Sementes,7.0
59911,477.709.076-08,2025-05-19,train,0.0,Sementes,8.0
61925,477.709.076-08,2025-06-11,train,0.0,Sementes,6.0
70379,477.709.076-08,2025-09-16,train,1.0,Sementes,5.0
90944,477.709.076-08,2026-05-04,test,0.0,Sementes,7.0
93494,477.709.076-08,2026-06-01,test,,,
25612,477.767.156-97,2024-04-25,train,1.0,Fertilizantes,7.0
99211,477.767.156-97,2026-07-24,test,,,
6891,477.805.281-11,2023-09-28,train,0.0,Sementes,8.0
7776,477.805.281-11,2023-10-08,train,0.0,Sementes,5.0
8291,477.805.281-11,2023-10-13,train,0.0,Sementes,0.0
14985,477.805.281-11,2023-12-25,train,0.0,Fertilizantes,1.0
21512,477.805.281-11,2024-03-08,train,1.0,Fertilizantes,2.0
49075,477.805.281-11,2025-01-14,train,1.0,Máquinas,4.0
80763,477.805.281-11,2026-01-10,val,1.0,,
38767,477.856.042-66,2024-09-19,train,1.0,,
549,477.962.448-78,2023-07-31,train,1.0,Sementes,0.0
31140,477.962.448-78,2024-06-26,train,1.0,Sementes,2.0
95797,477.962.448-78,2026-06-24,test,,,
77539,477.993.815-58,2025-12-05,val,1.0,,
8348,478.154.924-10,2023-10-14,train,1.0,Máquinas,4.0
40680,478.154.924-10,2024-10-11,train,1.0,Sementes,8.0
90441,478.154.924-10,2026-04-28,test,0.0,Defensivos,8.0
95260,478.154.924-10,2026-06-19,test,0.0,Máquinas,5.0
96599,478.154.924-10,2026-07-02,test,,,
14592,478.222.672-13,2023-12-21,train,1.0,,
42540,478.305.328-69,2024-11-01,train,1.0,,
8683,478.440.088-57,2023-10-17,train,0.0,Defensivos,0.0
8930,478.440.088-57,2023-10-20,train,1.0,Máquinas,2.0
76249,478.440.088-57,2025-11-20,val,1.0,Sementes,1.0
99591,478.440.088-57,2026-07-26,test,,,
1024,478.449.754-40,2023-08-03,train,1.0,Defensivos,9.0
53179,478.449.754-40,2025-03-02,train,1.0,Defensivos,4.0
70978,478.449.754-40,2025-09-23,train,1.0,Defensivos,5.0
84355,478.449.754-40,2026-02-19,test,1.0,,
847,478.523.262-50,2023-08-02,train,0.0,Fertilizantes,1.0
8300,478.523.262-50,2023-10-13,train,0.0,Fertilizantes,6.0
8426,478.523.262-50,2023-10-15,train,1.0,Máquinas,9.0
20351,478.523.262-50,2024-02-24,train,0.0,Fertilizantes,8.0
20893,478.523.262-50,2024-03-01,train,1.0,Fertilizantes,5.0
59683,478.523.262-50,2025-05-16,train,1.0,Máquinas,5.0
75750,478.523.262-50,2025-11-15,val,0.0,Fertilizantes,7.0
79901,478.523.262-50,2025-12-31,val,1.0,,
45628,478.543.022-27,2024-12-06,train,1.0,Máquinas,3.0
78892,478.543.022-27,2025-12-20,val,1.0,,
35081,478.558.776-81,2024-08-09,train,1.0,,
43267,478.568.267-11,2024-11-10,train,1.0,,
97738,478.605.219-11,2026-07-12,test,,,
4343,478.620.349-10,2023-09-02,train,1.0,Máquinas,9.0
56261,478.620.349-10,2025-04-05,train,0.0,Sementes,3.0
64231,478.620.349-10,2025-07-07,train,1.0,Defensivos,6.0
78605,478.620.349-10,2025-12-17,val,1.0,,
99526,478.628.295-22,2026-07-25,test,,,
90787,478.632.482-56,2026-05-02,test,,,
16547,478.896.702-22,2024-01-12,train,1.0,Sementes,0.0
67211,478.896.702-22,2025-08-10,train,1.0,,
25545,478.972.967-25,2024-04-25,train,1.0,Máquinas,4.0
93659,478.972.967-25,2026-06-03,test,,,
84755,479.028.742-48,2026-02-24,test,1.0,,
5991,479.044.031-10,2023-09-19,train,1.0,Fertilizantes,5.0
31674,479.044.031-10,2024-07-01,train,0.0,Sementes,3.0
39686,479.044.031-10,2024-09-29,train,1.0,Defensivos,7.0
60673,479.044.031-10,2025-05-27,train,0.0,Defensivos,4.0
63686,479.044.031-10,2025-07-01,train,0.0,Máquinas,8.0
64649,479.044.031-10,2025-07-12,train,0.0,Fertilizantes,1.0
66930,479.044.031-10,2025-08-07,train,1.0,Sementes,4.0
96912,479.044.031-10,2026-07-05,test,,,
4823,479.227.239-46,2023-09-07,train,0.0,Máquinas,5.0
8126,479.227.239-46,2023-10-11,train,1.0,Defensivos,6.0
21864,479.227.239-46,2024-03-12,train,0.0,Defensivos,3.0
22310,479.227.239-46,2024-03-17,train,0.0,Máquinas,7.0
22720,479.227.239-46,2024-03-22,train,1.0,Defensivos,2.0
44036,479.227.239-46,2024-11-19,train,0.0,Máquinas,5.0
44460,479.227.239-46,2024-11-23,train,1.0,Fertilizantes,7.0
92988,479.227.239-46,2026-05-27,test,,,
37023,479.246.891-41,2024-08-30,train,1.0,,
73358,479.289.115-90,2025-10-19,train,0.0,Defensivos,3.0
73420,479.289.115-90,2025-10-20,train,1.0,,
3777,479.477.022-76,2023-08-28,train,1.0,Fertilizantes,5.0
24132,479.477.022-76,2024-04-08,train,0.0,Fertilizantes,8.0
25081,479.477.022-76,2024-04-19,train,0.0,Fertilizantes,0.0
34635,479.477.022-76,2024-08-04,train,1.0,Máquinas,1.0
45717,479.477.022-76,2024-12-07,train,0.0,Defensivos,6.0
54851,479.477.022-76,2025-03-20,train,1.0,Fertilizantes,4.0
75372,479.477.022-76,2025-11-11,val,1.0,Defensivos,1.0
88627,479.477.022-76,2026-04-09,test,,,
521,479.533.859-02,2023-07-31,train,1.0,Máquinas,4.0
15183,479.533.859-02,2023-12-27,train,0.0,Máquinas,2.0
22901,479.533.859-02,2024-03-24,train,0.0,Fertilizantes,7.0
26535,479.533.859-02,2024-05-06,train,0.0,Fertilizantes,7.0
26686,479.533.859-02,2024-05-07,train,0.0,Máquinas,4.0
28245,479.533.859-02,2024-05-25,train,0.0,Sementes,4.0
33417,479.533.859-02,2024-07-21,train,0.0,Defensivos,6.0
35274,479.533.859-02,2024-08-11,train,0.0,Máquinas,9.0
40538,479.533.859-02,2024-10-10,train,0.0,Máquinas,9.0
40730,479.533.859-02,2024-10-11,train,0.0,Máquinas,6.0
41515,479.533.859-02,2024-10-21,train,1.0,Máquinas,4.0
72503,479.533.859-02,2025-10-10,train,1.0,Defensivos,7.0
97063,479.533.859-02,2026-07-06,test,,,
15941,479.661.544-08,2024-01-05,train,1.0,,
19656,479.696.810-50,2024-02-16,train,0.0,Fertilizantes,8.0
29448,479.696.810-50,2024-06-06,train,1.0,,
20792,479.727.204-01,2024-02-29,train,0.0,Defensivos,5.0
22353,479.727.204-01,2024-03-18,train,0.0,Defensivos,6.0
24490,479.727.204-01,2024-04-12,train,0.0,Defensivos,8.0
31392,479.727.204-01,2024-06-28,train,0.0,Fertilizantes,3.0
38856,479.727.204-01,2024-09-20,train,0.0,Máquinas,1.0
40197,479.727.204-01,2024-10-06,train,1.0,Defensivos,1.0
69686,479.727.204-01,2025-09-08,train,0.0,Sementes,3.0
78603,479.727.204-01,2025-12-17,val,1.0,Fertilizantes,7.0
97922,479.727.204-01,2026-07-14,test,,,
66834,479.800.404-90,2025-08-06,train,1.0,,
8092,479.809.482-03,2023-10-11,train,1.0,,
30172,479.834.848-10,2024-06-14,train,1.0,Sementes,2.0
66178,479.834.848-10,2025-07-30,train,1.0,Fertilizantes,2.0
95353,479.834.848-10,2026-06-20,test,,,
5835,480.004.230-57,2023-09-17,train,0.0,Máquinas,6.0
12123,480.004.230-57,2023-11-24,train,0.0,Defensivos,7.0
21339,480.004.230-57,2024-03-06,train,1.0,Fertilizantes,4.0
71208,480.004.230-57,2025-09-25,train,1.0,,
10634,480.075.745-22,2023-11-07,train,0.0,Fertilizantes,4.0
10635,480.075.745-22,2023-11-07,train,0.0,Fertilizantes,8.0
17055,480.075.745-22,2024-01-18,train,0.0,Fertilizantes,4.0
22730,480.075.745-22,2024-03-22,train,0.0,Defensivos,1.0
31244,480.075.745-22,2024-06-27,train,0.0,Fertilizantes,4.0
32652,480.075.745-22,2024-07-12,train,0.0,Fertilizantes,2.0
42022,480.075.745-22,2024-10-26,train,0.0,Fertilizantes,6.0
42133,480.075.745-22,2024-10-28,train,0.0,Fertilizantes,9.0
43461,480.075.745-22,2024-11-12,train,1.0,Fertilizantes,1.0
70124,480.075.745-22,2025-09-13,train,0.0,Fertilizantes,8.0
70542,480.075.745-22,2025-09-18,train,0.0,Máquinas,9.0
71235,480.075.745-22,2025-09-26,train,0.0,Máquinas,2.0
75902,480.075.745-22,2025-11-17,val,1.0,Fertilizantes,3.0
87543,480.075.745-22,2026-03-28,test,0.0,Sementes,5.0
96951,480.075.745-22,2026-07-05,test,0.0,Fertilizantes,9.0
96997,480.075.745-22,2026-07-06,test,,,
96901,480.260.560-94,2026-07-05,test,,,
2899,480.293.831-42,2023-08-19,train,0.0,Máquinas,0.0
8756,480.293.831-42,2023-10-18,train,0.0,Máquinas,4.0
19279,480.293.831-42,2024-02-12,train,0.0,Máquinas,0.0
27386,480.293.831-42,2024-05-15,train,1.0,Defensivos,7.0
40619,480.293.831-42,2024-10-10,train,0.0,Máquinas,1.0
43809,480.293.831-42,2024-11-16,train,0.0,Máquinas,6.0
45768,480.293.831-42,2024-12-08,train,0.0,Máquinas,7.0
53372,480.293.831-42,2025-03-04,train,0.0,Máquinas,9.0
53816,480.293.831-42,2025-03-09,train,1.0,Máquinas,5.0
89930,480.293.831-42,2026-04-23,test,0.0,Sementes,1.0
96444,480.293.831-42,2026-06-30,test,0.0,Fertilizantes,3.0
97094,480.293.831-42,2026-07-07,test,,,
663,480.298.937-79,2023-08-01,train,0.0,Defensivos,1.0
1834,480.298.937-79,2023-08-09,train,0.0,Sementes,2.0
9257,480.298.937-79,2023-10-24,train,0.0,Máquinas,9.0
